entry_time,exit_time,side,entry_price_raw,entry_price_filled,exit_price_raw,exit_price_filled,qty,notional,target_risk_amount,actual_risk_amount,target_risk_pct,actual_risk_pct,stop_distance,stop_distance_pct,required_leverage,raw_qty,max_qty,cap_hit,stop_price,target_price,gross_pnl,fees,slippage_cost,net_pnl,r_multiple,equity_before,equity_after,exit_reason,bars_held,period
2024-04-01 14:00:00+00:00,2024-04-01 14:50:00+00:00,short,69780.06,69775.06,68964.70399623875,68969.70399623875,3.847,268443.89082,1000.0,999.9891800000089,0.01,0.009999891800000089,259.9400000000023,0.0037251329391233302,2.6844679541432397,3.847041624990348,14.330741475430088,False,70040.0,68964.70399623875,3098.2045464695207,10.0,38.47,3088.2045464695207,3.0882379612042334,100000.0,103088.20454646953,target,9,2024-Q2
2024-04-03 05:00:00+00:00,2024-04-03 07:20:00+00:00,short,66280.0,66275.0,66478.59,66483.59,5.191,344059.48,1030.8820454646952,1030.8806899999818,0.01,0.009999986851408273,198.5899999999965,0.0029962281231140087,3.3375295835641863,5.19100682544294,15.553440637668908,False,66478.59,65657.08106183373,-1082.7906899999819,10.0,51.91,-1092.7906899999819,-1.0600554463776029,103088.20454646953,101995.41385646955,stop,27,2024-Q2
2024-04-04 05:10:00+00:00,2024-04-04 12:10:00+00:00,long,65548.04,65553.04,66561.32230920607,66556.32230920607,3.1573,206954.826692,1019.9541385646954,1019.9341919999798,0.01,0.009999804436651008,323.0399999999936,0.004928293813209268,2.0290998018821598,3.157361746423711,15.560406360963587,False,65225.0,66561.32230920607,3167.6632348563303,10.0,31.573,3157.6632348563303,3.095948012748251,101995.41385646955,105153.07709132587,target,83,2024-Q2
2024-04-08 01:45:00+00:00,2024-04-08 05:50:00+00:00,short,69526.01,69521.01,69766.43,69771.43,4.3737,304085.909937,1051.5307709132587,1051.5249539999925,0.01,0.009999944681473647,240.41999999999825,0.0034579864427715366,2.891856334747546,4.373724194797714,15.124278970032348,False,69766.43,68771.88254587875,-1095.2619539999926,10.0,43.737,-1105.2619539999926,-1.051103875182025,105153.07709132587,104047.81513732589,stop,48,2024-Q2
2024-04-09 13:15:00+00:00,2024-04-09 13:45:00+00:00,short,70807.15,70802.15,70415.56331265075,70420.56331265075,8.3344,590135.11096,1040.478151373259,1040.4664960000923,0.01,0.009999887980606309,124.84000000001106,0.0017630987831032752,5.671831944888956,8.33449336248932,14.694535105187244,False,70931.99,70415.56331265075,3180.296087043578,10.0,83.34400000000001,3170.296087043578,3.0469948808839846,104047.81513732589,107218.11122436947,target,5,2024-Q2
2024-04-11 23:55:00+00:00,2024-04-12 02:20:00+00:00,long,70008.01,70013.01,70645.200961776,70640.200961776,5.2780000000000005,369502.27678,1072.1811122436948,1072.172919999997,0.01,0.00999992359272511,203.13999999999942,0.0029016679662798505,3.4462936890814313,5.278040328067824,15.315120544687598,False,69804.87,70645.200961776,3310.3138962537823,10.0,52.78,3300.3138962537823,3.078154497927248,107218.11122436947,110518.42512062324,target,28,2024-Q2
2024-04-20 05:10:00+00:00,2024-04-20 05:35:00+00:00,short,64084.87,64079.87,64220.0,64225.0,8.178600000000001,524124.5177820001,1105.1842512062324,1105.1742179999787,0.01,0.009999909216890824,135.12999999999738,0.0021086100354108135,4.742460593502645,8.178674248547724,17.245634596843722,False,64220.0,63661.00658233341,-1186.9602179999788,10.0,81.78600000000002,-1196.9602179999788,-1.0830511592698064,110518.42512062324,109321.46490262327,stop,4,2024-Q2
2024-04-20 14:20:00+00:00,2024-04-20 15:30:00+00:00,short,63818.35,63813.35,64047.92,64052.92,4.7620000000000005,303902.9827,1093.2146490262328,1093.2123399999987,0.01,0.009999978878564826,229.5699999999997,0.0035972412323414774,2.7799080890360273,4.762010058048674,17.130098929637523,False,64047.92,63098.25583294811,-1140.8323399999988,10.0,47.620000000000005,-1150.8323399999988,-1.052707052318857,109321.46490262327,108170.63256262327,stop,13,2024-Q2
2024-04-26 07:55:00+00:00,2024-04-26 13:20:00+00:00,short,64400.0,64395.0,63738.71911705415,63743.71911705415,5.1309000000000005,330429.96,1081.7063256262327,1081.6963379999986,0.01,0.00999990766785774,210.8199999999997,0.003273602484472045,3.0547386395977654,5.130947375136297,16.7966820749415,False,64610.82,63738.71911705415,3341.657082306871,10.0,51.309000000000005,3331.657082306871,3.080029917145634,108170.63256262327,111502.28964493015,target,64,2024-Q2
2024-05-05 21:00:00+00:00,2024-05-05 23:20:00+00:00,long,63685.47,63690.47,64009.7742903319,64004.7742903319,10.784600000000001,686822.3197620001,1115.0228964493015,1115.019793999994,0.01,0.009999972175913899,103.38999999999942,0.0016234472321551433,6.159732082406458,10.78463000724739,17.50827773508308,False,63582.08,64009.7742903319,3389.64604951341,10.0,107.846,3379.64604951341,3.031018882085809,111502.28964493015,114881.93569444356,target,27,2024-Q2
2024-05-06 01:35:00+00:00,2024-05-06 03:10:00+00:00,short,64260.08,64255.08,63783.3003101804,63788.3003101804,7.558000000000001,485677.68464000005,1148.8193569444356,1148.816,0.01,0.00999997077917938,152.0,0.0023653876559132825,4.227636842105263,7.5580220851607605,17.877652143359228,False,64412.08,63783.3003101804,3527.9208956565594,10.0,75.58000000000001,3517.9208956565594,3.062214397829208,114881.93569444356,118399.85659010011,target,18,2024-Q2
2024-05-06 13:20:00+00:00,2024-05-06 14:55:00+00:00,long,63621.35,63626.35,63380.81,63375.81,4.9222,313157.00897,1183.9985659010013,1183.9859880000042,0.01,0.009999893767599395,240.54000000000087,0.0037808062859401898,2.644938471771837,4.922252290267719,18.610082400027682,False,63380.81,64375.853859139526,-1233.2079880000044,10.0,49.222,-1243.2079880000044,-1.0500191730309565,118399.85659010011,117156.6486021001,stop,18,2024-Q2
2024-05-08 04:50:00+00:00,2024-05-08 05:00:00+00:00,short,62888.0,62883.0,62473.26440402665,62478.26440402665,8.8607,557231.7016,1171.566486021001,1171.5617540000103,0.01,0.009999959609454118,132.22000000000116,0.0021024678794046743,4.756315232188735,8.860735788995543,18.629412384254564,False,63020.22,62473.26440402665,3586.240695241034,10.0,88.607,3576.240695241034,3.0525413475054446,117156.6486021001,120732.88929734114,target,1,2024-Q2
2024-05-08 22:05:00+00:00,2024-05-08 22:10:00+00:00,long,61565.27,61570.27,61382.0,61377.0,6.5877,405573.52917899995,1207.3288929734115,1207.3277789999788,0.01,0.009999990773239677,183.2699999999968,0.002976840676569709,3.3592661101108243,6.587706078318506,19.610551419224045,False,61382.0,62140.13456416603,-1273.204778999979,10.0,65.877,-1283.204778999979,-1.0628470588681795,120732.88929734114,119449.68451834116,stop,0,2024-Q2
2024-05-12 21:50:00+00:00,2024-05-13 02:30:00+00:00,long,61306.01,61311.01,61045.73,61040.73,4.5892,281345.541092,1194.4968451834118,1194.4769759999947,0.01,0.009999833660645508,260.27999999999884,0.00424558701504141,2.3553868910404283,4.589276337726361,19.48417202788783,False,61045.73,62122.43248464636,-1240.3689759999947,10.0,45.891999999999996,-1250.3689759999947,-1.0467920279109677,119449.68451834116,118199.31554234117,stop,55,2024-Q2
2024-05-16 13:30:00+00:00,2024-05-16 14:20:00+00:00,long,66042.57,66047.57,65904.16,65899.16,8.5397,563983.7350290001,1181.9931554234117,1181.9798770000298,0.01,0.009999887660742187,138.4100000000035,0.002095769440831928,4.771517231413796,8.539795935433725,17.89744335242271,False,65904.16,66476.72182149957,-1267.3768770000297,10.0,85.39699999999999,-1277.3768770000297,-1.080709495869021,118199.31554234117,116921.93866534113,stop,9,2024-Q2
2024-05-22 09:00:00+00:00,2024-05-22 10:30:00+00:00,short,69934.12,69929.12,70200.0,70205.0,4.3975,307535.2927,1169.2193866534114,1169.2073000000205,0.01,0.009999896626300173,265.88000000000466,0.0038018638112555744,2.630288852113689,4.3975454590544265,16.718868939130306,False,70200.0,69100.13194783396,-1213.1823000000204,10.0,43.975,-1223.1823000000204,-1.046163755563277,116921.93866534113,115698.75636534112,stop,17,2024-Q2
2024-05-26 08:40:00+00:00,2024-05-26 15:45:00+00:00,short,69334.0,69329.0,68841.34856524298,68846.34856524298,7.3665,510748.911,1156.9875636534111,1156.9824899999828,0.01,0.009999956147727185,157.05999999999767,0.002265266680128042,4.414491277218962,7.366532303918428,16.687160176153274,False,69491.06,68841.34856524298,3555.4517941375816,10.0,73.665,3545.4517941375816,3.0643953774422585,115698.75636534112,119244.2081594787,target,84,2024-Q2
2024-05-28 11:30:00+00:00,2024-05-28 18:35:00+00:00,short,68436.18,68431.18,67522.11178019518,67527.11178019518,4.0919,280034.00494199997,1192.442081594787,1192.4205790000142,0.01,0.009999819675981712,291.4100000000035,0.004258127791469417,2.348449950241899,4.091973788115619,17.42414730913951,False,68727.59,67522.11178019518,3699.3567486193274,10.0,40.919,3689.3567486193274,3.0940062706006715,119244.2081594787,122933.56490809802,target,84,2024-Q2
2024-05-28 22:35:00+00:00,2024-05-29 01:40:00+00:00,short,68537.7,68532.7,68650.0,68655.0,10.9468,750268.4943599999,1229.3356490809801,1229.3256400000319,0.01,0.0099999185813821,112.30000000000291,0.0016385142775436426,6.103089937666805,10.946889128058311,17.93663413101082,False,68650.0,68185.4476370609,-1338.793640000032,10.0,109.46799999999999,-1348.793640000032,-1.0971817361590188,122933.56490809802,121584.77126809799,stop,36,2024-Q2
2024-05-31 23:45:00+00:00,2024-06-02 11:50:00+00:00,long,67489.76,67494.76,68072.4349682953,68067.4349682953,6.5452,441733.977152,1215.8477126809798,1215.8363519999657,0.01,0.009999906561645051,185.75999999999476,0.0027524175519366904,3.6331696813093184,6.54526115784353,18.015291692857996,False,67304.0,68072.4349682953,3748.2722024864543,10.0,65.452,3738.2722024864543,3.074650791890914,121584.77126809799,125323.04347058444,target,432,2024-Q2
2024-06-05 13:50:00+00:00,2024-06-05 13:50:00+00:00,short,71039.99,71034.99,70644.7333637226,70649.7333637226,9.945400000000001,706521.1165460001,1253.2304347058443,1253.219853999948,0.01,0.00999991557254274,126.00999999999476,0.0017737896641032008,5.6376470121421285,9.945483967192258,17.641196665509725,False,71166.0,70644.7333637226,3831.531350433341,10.0,99.45400000000001,3821.531350433341,3.0493702587267655,125323.04347058444,129144.57482101778,target,0,2024-Q2
2024-06-25 01:20:00+00:00,2024-06-25 02:30:00+00:00,short,60425.69,60420.69,60664.3,60669.3,5.4123,327041.961987,1291.445748210178,1291.4289030000032,0.01,0.009999869563160527,238.61000000000058,0.00394881713390448,2.5324039227190753,5.412370597251477,21.372461749467448,False,60664.3,59677.23998823779,-1345.5519030000032,10.0,54.123000000000005,-1355.5519030000032,-1.0496527527384911,129144.57482101778,127789.02291801778,stop,13,2024-Q2
2024-06-26 01:10:00+00:00,2024-06-26 01:55:00+00:00,long,61760.01,61765.01,62125.53063983341,62120.53063983341,10.9661,677266.4456610001,1277.8902291801778,1277.8796329999873,0.01,0.009999917080669773,116.52999999999884,0.0018868196426781478,5.299923624817697,10.966190930920712,20.691224453820166,False,61643.48,62125.53063983341,3898.6748884771014,10.0,109.661,3888.6748884771014,3.043068210851702,127789.02291801778,131677.6978064949,target,8,2024-Q2
2024-07-02 16:45:00+00:00,2024-07-03 01:55:00+00:00,long,61972.11,61977.11,61806.28,61801.28,6.030200000000001,373704.21772200003,1000.0,999.9880660000107,0.01,0.009999880660000108,165.83000000000175,0.0026758811342715576,3.737086775613541,6.03027196526557,16.13629098638081,False,61806.28,62492.27036817622,-1060.2900660000107,10.0,60.30200000000001,-1070.2900660000107,-1.0703028389940799,100000.0,98929.70993399998,stop,109,2024-Q3
2024-07-05 12:50:00+00:00,2024-07-05 13:00:00+00:00,short,55421.1,55416.1,54957.212182056435,54962.212182056435,6.6894,370733.90634,989.2970993399998,989.2953659999961,0.01,0.009999982479075246,147.88999999999942,0.002668478251063213,3.747454188924215,6.68941172046794,17.850549688476047,False,55568.99,54957.212182056435,3036.237169351672,10.0,66.894,3026.237169351672,3.058982456965925,98929.70993399998,101955.94710335166,target,1,2024-Q3
2024-07-08 07:00:00+00:00,2024-07-08 07:30:00+00:00,short,55695.22,55690.22,55794.62,55799.62,10.257100000000001,571271.4410620001,1019.5594710335166,1019.555740000015,0.01,0.009999963405435313,99.40000000000146,0.0017847133021469607,5.603140845070341,10.257137535548306,18.306049801643958,False,55794.62,55383.43117652586,-1122.1267400000152,10.0,102.57100000000001,-1132.1267400000152,-1.110411815248079,101955.94710335166,100823.82036335164,stop,5,2024-Q3
2024-07-10 10:40:00+00:00,2024-07-10 12:30:00+00:00,long,58554.45,58559.45,58311.66,58306.66,4.1527,243159.064515,1008.2382036335164,1008.2340329999735,0.01,0.009999958634442457,242.7899999999936,0.004146397071443649,2.4117323612999524,4.152717177946139,17.218814345169605,False,58311.66,59316.011453232226,-1049.7610329999734,10.0,41.527,-1059.7610329999734,-1.0511061899454859,100823.82036335164,99764.05933035167,stop,21,2024-Q3
2024-07-11 16:25:00+00:00,2024-07-11 20:00:00+00:00,long,57581.31,57586.31,57336.81,57331.81,4.0803,234949.01919300001,997.6405933035167,997.6333500000001,0.01,0.009999927395661672,244.5,0.004246169460194636,2.3550638036809817,4.080329624963258,17.32577104104642,False,57336.81,58348.23522474272,-1038.4363500000002,10.0,40.803000000000004,-1048.4363500000002,-1.050923518144216,99764.05933035167,98715.62298035166,stop,42,2024-Q3
2024-07-14 13:20:00+00:00,2024-07-14 14:25:00+00:00,long,59771.9,59776.9,59584.0,59579.0,5.2536000000000005,314017.65384000004,987.1562298035167,987.1514400000077,0.01,0.009999951478769375,187.90000000000146,0.0031436176531112687,3.1810484300159416,5.2536254912374085,16.515389837089277,False,59584.0,60361.28752445464,-1039.6874400000077,10.0,52.536,-1049.6874400000077,-1.0633499557068968,98715.62298035166,97665.93554035165,stop,12,2024-Q3
2024-07-19 05:00:00+00:00,2024-07-19 06:05:00+00:00,short,64128.0,64123.0,64366.0,64371.0,4.1036,263155.6608,976.6593554035165,976.6568,0.01,0.009999973835263007,238.0,0.0037113273453093813,2.694453781512605,4.103610736989565,15.229842742694558,False,64366.0,63381.46338041404,-1017.6928,10.0,41.036,-1027.6928,-1.0522558180109942,97665.93554035165,96638.24274035165,stop,12,2024-Q3
2024-07-20 01:00:00+00:00,2024-07-20 01:50:00+00:00,long,66474.0,66479.0,66300.0,66295.0,5.5539000000000005,369189.94860000006,966.3824274035165,966.3786000000001,0.01,0.009999960394524903,174.0,0.00261756476216265,3.820344827586207,5.553921996571934,14.537750510026724,False,66300.0,67019.78727650402,-1021.9176000000001,10.0,55.539,-1031.9176000000002,-1.0678191756315796,96638.24274035165,95606.32514035165,stop,9,2024-Q3
2024-07-28 13:10:00+00:00,2024-07-28 18:15:00+00:00,short,67948.0,67943.0,68068.0,68073.0,7.9671,541348.5108,956.0632514035165,956.052,0.01,0.00999988231528092,120.0,0.001766056396067581,5.662333333333334,7.96719376169597,14.0705135015529,False,68068.0,67571.59498172137,-1035.723,10.0,79.671,-1045.723,-1.0937930154426745,95606.32514035165,94560.60214035165,stop,60,2024-Q3
2024-08-01 07:45:00+00:00,2024-08-01 08:30:00+00:00,short,64410.36,64405.36,64488.0,64493.0,12.179300000000001,784473.097548,945.6060214035165,945.600851999993,0.01,0.00999994533237515,77.63999999999942,0.0012053961505571374,8.296027820711036,12.179366581704322,14.68096159381063,False,64488.0,64166.82595317373,-1067.393851999993,10.0,121.793,-1077.393851999993,-1.139374874421117,94560.60214035165,93483.20828835166,stop,8,2024-Q3
2024-08-08 14:15:00+00:00,2024-08-08 16:00:00+00:00,long,57489.93,57494.93,59571.16744731715,59566.16744731715,1.4089,80997.56237700001,934.8320828835166,934.8192390000029,0.01,0.009999862607587513,663.510000000002,0.011541325585193826,0.8664515983180332,1.4089193574829524,16.260797027992844,False,56826.42,59571.16744731715,2918.1664395251346,10.0,14.089,2908.1664395251346,3.110939867514992,93483.20828835166,96391.37472787678,target,20,2024-Q3
2024-08-13 01:20:00+00:00,2024-08-13 03:45:00+00:00,short,59640.0,59635.0,58853.87811932506,58858.87811932506,3.8461000000000003,229381.404,963.9137472787679,963.9095820000101,0.01,0.009999956787847777,250.62000000000262,0.004202213279678112,2.3796983480966953,3.846116619897685,16.162202335324746,False,59890.62,58853.87811932506,2985.042365263881,10.0,38.461000000000006,2975.042365263881,3.0864330232001467,96391.37472787678,99366.41709314067,target,28,2024-Q3
2024-08-18 04:50:00+00:00,2024-08-18 09:50:00+00:00,long,59445.01,59450.01,59899.864097504884,59894.864097504884,6.8523000000000005,407335.042023,993.6641709314067,993.6520230000141,0.01,0.0099998777461063,145.01000000000204,0.002439397352275692,4.099373146679482,6.8523837730597394,16.715686832778843,False,59300.0,59899.864097504884,3048.273732332702,10.0,68.52300000000001,3038.273732332702,3.057683839016004,99366.41709314067,102404.69082547337,target,59,2024-Q3
2024-08-29 19:15:00+00:00,2024-08-29 22:05:00+00:00,long,59271.1,59276.1,59085.27,59080.27,5.5106,326619.32366,1024.0469082547338,1024.0347980000097,0.01,0.00999988174121101,185.83000000000175,0.0031352547869029214,3.189533444546061,5.510665168458937,17.277339348430075,False,59085.27,59853.994537889324,-1079.1407980000097,10.0,55.106,-1089.1407980000097,-1.0635779175933817,102404.69082547337,101315.55002747336,stop,33,2024-Q3
2024-09-06 02:50:00+00:00,2024-09-06 05:25:00+00:00,short,56739.0,56734.0,56362.97138673965,56367.97138673965,8.4514,479523.98459999997,1013.1555002747336,1013.1538319999778,0.01,0.009999983533872586,119.87999999999738,0.002112832443292927,4.732982982983087,8.451413916205837,17.856421513857022,False,56858.88,56362.97138673965,3093.454222108526,10.0,84.514,3083.454222108526,3.04342156612264,101315.55002747336,104399.00424958189,target,30,2024-Q3
2024-09-10 08:35:00+00:00,2024-09-10 12:15:00+00:00,short,57204.0,57199.0,57378.0,57383.0,5.9999,343218.2796,1043.990042495819,1043.9826,0.01,0.00999992871104593,174.0,0.003041745332494231,3.287586206896552,5.999942772964476,18.25029792489719,False,57378.0,56658.21272349598,-1103.9816,10.0,59.999,-1113.9816,-1.0670499680741805,104399.00424958189,103285.0226495819,stop,43,2024-Q3
2024-09-15 15:30:00+00:00,2024-09-15 17:10:00+00:00,short,60242.0,60237.0,59759.574234906206,59764.574234906206,6.7155000000000005,404555.151,1032.850226495819,1032.8439000000196,0.01,0.009999938747210032,153.8000000000029,0.0025530360877793383,3.9169050715213825,6.715541134563066,17.145018865506106,False,60395.8,59759.574234906206,3172.575225487376,10.0,67.155,3162.575225487376,3.062006974613798,103285.0226495819,106447.59787506927,target,19,2024-Q3
2024-09-16 09:15:00+00:00,2024-09-16 13:35:00+00:00,short,58891.1,58886.1,58235.8415973466,58240.8415973466,5.0956,300085.48916,1064.4759787506928,1064.4708400000075,0.01,0.00999995172506672,208.90000000000146,0.0035472253022952784,2.8191048348491905,5.095624599093755,18.0753285089036,False,59100.0,58235.8415973466,3287.97871656064,10.0,50.956,3277.97871656064,3.079444352426429,106447.59787506927,109725.57659162991,target,51,2024-Q3
2024-09-21 08:30:00+00:00,2024-09-21 09:30:00+00:00,short,63019.99,63014.99,63134.0,63139.0,9.6242,606516.987758,1097.2557659162992,1097.2550420000196,0.01,0.009999993402483705,114.01000000000204,0.0018091085066818011,5.527584422418987,9.624206349585823,17.411233577096713,False,63134.0,62662.373865550435,-1193.4970420000195,10.0,96.242,-1203.4970420000195,-1.0968252556910993,109725.57659162991,108522.0795496299,stop,11,2024-Q3
2024-09-25 05:35:00+00:00,2024-09-25 05:45:00+00:00,long,64263.0,64268.0,64172.84,64167.84,12.0366,773508.0258,1085.220795496299,1085.219856000042,0.01,0.009999991342810046,90.16000000000349,0.0014029846101178516,7.1276619343386765,12.036610420322281,16.887179177696325,False,64172.84,64545.80563706669,-1205.585856000042,10.0,120.366,-1215.585856000042,-1.1201286534513932,108522.0795496299,107306.49369362985,stop,1,2024-Q3
2024-09-29 00:55:00+00:00,2024-09-29 05:30:00+00:00,short,65891.16,65886.16,65599.94798419178,65604.94798419178,11.558200000000001,761583.2055120001,1073.0649369362984,1073.0632879999598,0.01,0.009999984633396528,92.83999999999651,0.0014089902196288016,7.097281344248436,11.55821776105492,16.285415781666288,False,65984.0,65599.94798419178,3250.3047211146295,10.0,115.58200000000001,3240.3047211146295,3.0196771778057054,107306.49369362985,110546.79841474448,target,54,2024-Q3
2024-10-02 11:35:00+00:00,2024-10-02 12:50:00+00:00,long,61280.0,61285.0,60888.89,60883.89,2.5568,156680.704,1000.0,999.9900480000015,0.01,0.009999900480000014,391.1100000000006,0.006382343342036563,1.5668226330188415,2.55682544552683,16.318537859007833,False,60888.89,62506.79805582464,-1025.5580480000015,10.0,25.567999999999998,-1035.5580480000015,-1.0355683539762588,100000.0,98964.441952,stop,14,2024-Q4
