entry_time,exit_time,side,entry_price_raw,entry_price_filled,exit_price_raw,exit_price_filled,qty,notional,target_risk_amount,actual_risk_amount,target_risk_pct,actual_risk_pct,stop_distance,raw_qty,max_qty,cap_hit,stop_price,target_price,gross_pnl,fees,slippage_cost,net_pnl,r_multiple,equity_before,equity_after,exit_reason,bars_held
2026-01-05 06:55:00+00:00,2026-01-05 09:45:00+00:00,long,92404.37,92409.37,92823.43425368352,92818.43425368352,7.485,691646.70945,1000.0,999.9959999999347,0.01,0.009999959999999346,133.59999999999127,7.48502994012025,10.821999002861013,False,92270.77,92823.43425368352,3061.845938821163,10.0,74.85000000000001,3051.845938821163,3.0518581462539474,100000.0,103051.84593882116,target,33
2026-01-11 20:40:00+00:00,2026-01-11 23:00:00+00:00,long,90649.45,90654.45,90370.85,90365.85,3.6989,335303.250605,1030.5184593882116,1030.5135399999676,0.01,0.009999952262977929,278.59999999999127,3.698917657531385,11.368171118393015,False,90370.85,91523.33698410353,-1067.5025399999677,10.0,36.989000000000004,-1077.5025399999677,-1.0455976541560061,103051.84593882116,101974.34339882119,stop,27
2026-01-15 08:10:00+00:00,2026-01-15 09:25:00+00:00,short,96566.18,96561.18,96760.15,96765.15,5.2572,507667.72149599995,1019.7434339882119,1019.7390840000062,0.01,0.009999957342326896,193.97000000000116,5.257222426087569,10.560047358073106,False,96760.15,95957.75265503743,-1072.311084000006,10.0,52.572,-1082.311084000006,-1.0613607941303538,101974.34339882119,100892.03231482119,stop,14
2026-01-18 06:15:00+00:00,2026-01-18 09:35:00+00:00,short,95178.36,95173.36,95260.0,95265.0,10.6003,1008919.169508,1008.9203231482119,865.4084919999939,0.01,0.008577570221795047,81.63999999999942,12.358161724010523,10.600312120824649,True,95260.0,94922.2791192311,-971.4114919999939,10.0,106.00300000000001,-981.4114919999939,-1.134044212730005,100892.03231482119,99910.62082282119,stop,39
2026-01-19 15:05:00+00:00,2026-01-19 22:10:00+00:00,long,92925.18,92930.18,92700.0,92695.0,4.4369000000000005,412299.731142,999.1062082282119,999.1011419999692,0.01,0.009999949292395532,225.17999999999302,4.4369224985711115,10.751727445975481,False,92700.0,93631.50401679984,-1043.4701419999692,10.0,44.36900000000001,-1053.4701419999692,-1.0544179139773235,99910.62082282119,98857.15068082121,stop,84
2026-01-21 04:15:00+00:00,2026-01-21 04:45:00+00:00,short,89358.94,89353.94,89598.8,89603.8,4.1214,368283.935316,988.5715068082121,988.5590040000025,0.01,0.009999873526516559,239.86000000000058,4.121452125440714,11.062927859352541,False,89598.8,88606.56910263072,-1029.7730040000024,10.0,41.214000000000006,-1039.7730040000024,-1.0518067204818053,98857.15068082121,97817.37767682121,stop,5
2026-01-25 14:20:00+00:00,2026-01-25 14:25:00+00:00,short,88890.54,88885.54,88635.36876469191,88640.36876469191,11.0042,978169.280268,978.1737767682122,895.1916700000642,0.01,0.009151662938232585,81.35000000000582,12.024262775269111,11.004250584687776,True,88971.89,88635.36876469191,2697.9133075771765,10.0,110.042,2687.9133075771765,3.002612063600842,97817.37767682121,100505.2909843984,target,0
2026-01-27 14:40:00+00:00,2026-01-27 16:00:00+00:00,short,88029.39,88024.39,88296.59,88301.59,3.7614,331113.747546,1005.0529098439839,1005.046079999989,0.01,0.009999932044930888,267.1999999999971,3.761425560793394,11.417242694104594,False,88296.59,87191.26149263291,-1042.660079999989,10.0,37.614000000000004,-1052.660079999989,-1.0473749422514045,100505.2909843984,99452.63090439841,stop,15
2026-02-07 08:20:00+00:00,2026-02-08 23:05:00+00:00,long,68478.0,68483.0,72173.04259610194,72168.04259610194,0.8442000000000001,57809.12760000001,994.526309043984,994.4676000000001,0.01,0.009999409678321728,1178.0,0.8442498378981189,14.523296665264523,False,67300.0,72173.04259610194,3110.912959629254,10.0,8.442,3100.912959629254,3.118163889531699,99452.63090439841,102553.54386402766,target,464
2026-02-09 09:05:00+00:00,2026-02-09 10:05:00+00:00,long,70106.0,70111.0,69393.97,69388.97,1.4402000000000001,100966.66120000002,1025.5354386402767,1025.4656059999984,0.01,0.009999319061656506,712.0299999999988,1.4402980754185615,14.628354757656641,False,69393.97,72339.43054304113,-1039.8676059999984,10.0,14.402000000000001,-1049.8676059999984,-1.0237960199320426,102553.54386402766,101503.67625802766,stop,11
2026-02-11 14:40:00+00:00,2026-02-12 18:15:00+00:00,short,67982.71,67977.71,65311.39495236142,65316.39495236142,1.1918,81021.793778,1015.0367625802766,1014.9726339999881,0.01,0.009999368214210042,851.6299999999901,1.1918753009878567,14.93080759181675,False,68834.34,65311.39495236142,3171.755273775666,10.0,11.918,3161.755273775666,3.115113814758973,101503.67625802766,104665.43153180332,target,330
2026-02-13 06:55:00+00:00,2026-02-13 09:45:00+00:00,long,66256.29,66261.29,66941.0334624185,66936.0334624185,4.7945,317665.782405,1046.6543153180332,1046.6393499999442,0.01,0.009999857017566642,218.29999999998836,4.794568553907875,15.79705587677839,False,66037.99,66941.0334624185,3235.0575305655543,10.0,47.945,3225.0575305655543,3.081345575785705,104665.43153180332,107890.48906236887,target,33
