period,total_return,total_trades,skipped_trades,skip_rate,profit_factor,sharpe_ratio,max_drawdown_pct,win_rate,expectancy_r,avg_actual_risk_pct,max_actual_risk_pct,avg_leverage,max_leverage,p95_leverage,cost_as_pct_of_gross_profit
2024-Q1,-9.062929108454032,17,2,0.10526315789473684,0.6036682303677142,-1.7014614629631113,-18.40679062742482,0.4117647058823529,-0.5307195904190756,0.009999891411679207,0.009999999011934704,4.00497072037354,7.8930782056707605,7.108874823726596,141.85506980039358
2024-Q2,4.098199043098849,17,1,0.05555555555555555,1.2858400738339055,0.92025743616694,-8.17083261049645,0.6470588235294118,0.25663895602471054,0.009999937233341097,0.009999995787381628,4.737518201602891,8.64763229990815,8.010538586883381,131.13144766168406
2024-Q3,-13.868336976795081,18,0,0.0,0.4752353918921474,-2.4889506031864075,-14.693357514402832,0.3888888888888889,-0.8001828298275234,0.00999989526389873,0.009999998396410616,4.699202203200039,9.803938585259043,9.61941328428071,191.17637560766417
2024-Q4,-3.904752646207854,21,4,0.16,0.8328683150543676,-0.5272985114021821,-8.423513205250869,0.5238095238095238,-0.1650125073886929,0.009999870794799384,0.0099999974806311,4.440239760898768,9.590487596070394,8.940222452049833,140.69843156904707
2025-Q1,3.56226019933521,19,1,0.05,1.1957239959667887,0.8263279116693667,-8.475580164044244,0.5789473684210527,0.20663569431018958,0.009999815437417531,0.009999986639999492,3.9606647416690874,9.507846386639999,9.138545548918986,109.61059129792248
2025-Q2,-2.747090453746248,11,8,0.42105263157894735,0.7489820719372464,-0.6615840096816493,-6.452172907436999,0.45454545454545453,-0.2360189539571681,0.009999833623306626,0.009999982600034214,3.726274567006173,7.666801830405186,7.234481241865433,148.8570333619863
2025-Q3,-21.690023925770774,11,10,0.47619047619047616,0.027742389354986744,-6.009728692351054,-22.45393971836089,0.09090909090909091,-2.192292525446245,0.00999990480250693,0.009999989800000234,5.2281994209888945,8.053660293893872,8.027373055331168,2474.138883505127
2025-Q4,-18.467743245165746,21,0,0.0,0.3540649784544854,-3.7987799500552453,-20.415788186644853,0.38095238095238093,-0.9472318799627079,0.009999858508427117,0.009999994810231087,5.078814609922925,9.891540986866,9.421013716238637,290.60183753043714
2024-2025-Full,-52.32840973685897,134,25,0.15723270440251572,0.6073772020497196,-1.7391295429613403,-54.18653723394276,0.44029850746268656,-0.5282033559911179,0.00999984699330424,0.009999999322447993,4.499834120554819,9.89157509512279,9.262977077089113,170.0906416088034
