entry_time,exit_time,side,entry_price_raw,entry_price_filled,exit_price_raw,exit_price_filled,qty,notional,target_risk_amount,actual_risk_amount,target_risk_pct,actual_risk_pct,stop_distance,raw_qty,max_qty,cap_hit,stop_price,target_price,gross_pnl,fees,slippage_cost,net_pnl,r_multiple,equity_before,equity_after,exit_reason,bars_held,position_mode,risk_per_trade_pct,period
2024-03-15 21:05:00+00:00,2024-03-15 22:55:00+00:00,long,67947.49,67952.49,69121.60800000001,69116.60800000001,0.9217000000000001,62627.20153300001,491.9444267725741,491.9020730000022,0.005,0.004999569526858452,533.6900000000023,0.9217793602514043,1.4480135374318435,False,67413.8,69121.60800000001,1072.9675606000021,50.53463505064001,9.217,1022.4329255493622,2.078529409957086,98388.88535451482,99411.31828006418,target,21,capped_1x,0.005,2024-Q1
2024-03-16 02:50:00+00:00,2024-03-16 03:10:00+00:00,long,69067.39,69072.39,69365.22600000001,69360.22600000001,1.4393,99408.694427,497.05659140032094,194.8524340000067,0.005,0.001960062871825754,135.38000000000466,3.671565898953345,1.4393379897526775,True,68932.01,69365.22600000001,414.28235480001473,79.69842568352001,14.393,334.5839291164947,1.7171144452651959,99411.31828006418,99745.90220918067,target,3,capped_1x,0.005,2024-Q1
2024-03-17 22:10:00+00:00,2024-03-17 22:35:00+00:00,long,68217.53,68222.53,68798.72599999998,68793.72599999998,1.4621000000000002,99740.85061300002,498.72951104590334,386.25757799998985,0.005,0.003872415502242442,264.179999999993,1.887839772298874,1.462174051291225,True,67953.35,68798.72599999998,835.1456715999734,80.13258715904,14.621000000000002,755.0130844409334,1.954688082368065,99745.90220918067,100500.9152936216,target,4,capped_1x,0.005,2024-Q1
2024-03-19 13:45:00+00:00,2024-03-19 13:45:00+00:00,short,63664.01,63659.01,63230.41200000001,63235.41200000001,1.5786,100500.006186,502.504576468108,311.1262739999945,0.005,0.003095755626613089,197.0899999999965,2.5496198511751835,1.5786142797731653,True,63861.1,63230.41200000001,668.6918027999856,80.12621382768002,15.786,588.5655889723056,1.8917257658937412,100500.9152936216,101089.4808825939,target,0,capped_1x,0.005,2024-Q1
2024-03-20 08:15:00+00:00,2024-03-20 08:20:00+00:00,short,62941.17,62936.17,63198.83,63203.83,1.606,101083.51902,505.4474044129695,413.80196000000564,0.005,0.004093422543940041,257.6600000000035,1.961683631192124,1.606094721191136,True,63198.83,62374.31799999999,-429.86196000000564,81.03233600000002,16.060000000000002,-510.8942960000056,-1.234634790033374,101089.4808825939,100578.5865865939,stop,0,capped_1x,0.005,2024-Q1
2024-03-25 02:10:00+00:00,2024-03-25 02:15:00+00:00,long,66594.02,66599.02,66430.0,66425.0,1.5103,100576.94840600001,502.8929329329695,247.71940600000616,0.005,0.002462943797552079,164.02000000000407,3.066046414662584,1.5103245995149999,True,66430.0,66954.86400000002,-262.82240600000614,80.36247096240001,15.103,-343.1848769624062,-1.3853774417753837,100578.5865865939,100235.4017096315,stop,0,capped_1x,0.005,2024-Q1
2024-04-06 15:05:00+00:00,2024-04-06 15:10:00+00:00,short,67936.72,67931.72,68109.13,68114.13,1.4719,99996.058168,500.0,253.77027900000513,0.005,0.0025377027900000512,172.4100000000035,2.9000638014035722,1.471958022112342,True,68109.13,67557.41799999999,-268.4892790000051,80.098354646,14.719,-348.58763364600514,-1.3736345919610156,100000.0,99651.412366354,stop,0,capped_1x,0.005,2024-Q2
2024-04-13 23:25:00+00:00,2024-04-14 00:25:00+00:00,short,64793.47,64788.47,63001.30600000001,63006.30600000001,0.6116,39627.686252,498.25706183177,498.2215919999972,0.005,0.0049996440609226655,814.6199999999953,0.6116435415675687,1.537985423011825,False,65608.09,63001.30600000001,1089.9715023999938,31.263714000640004,6.1160000000000005,1058.7077883993538,2.1249737173160486,99651.412366354,100710.12015475334,target,11,capped_1x,0.005,2024-Q2
2024-04-15 12:20:00+00:00,2024-04-15 13:55:00+00:00,long,66053.56,66058.56,65797.73,65792.73,1.5246000000000002,100705.257576,503.55060077376675,390.0384180000027,0.005,0.003872882063894485,255.83000000000175,1.9683016095601114,1.5246736156954046,True,65797.73,66616.386,-405.2844180000027,80.4081906936,15.246000000000002,-485.69260869360266,-1.2452429973028947,100710.12015475334,100224.42754605974,stop,18,capped_1x,0.005,2024-Q2
2024-04-19 04:30:00+00:00,2024-04-19 04:35:00+00:00,short,62274.65,62269.65,62492.31,62497.31,1.6093000000000002,100218.59424500001,501.12213773029873,350.280237999994,0.005,0.0034949587298866544,217.65999999999622,2.3023161707723396,1.6093936705555107,True,62492.31,61795.79800000001,-366.37323799999393,80.31498749120001,16.093000000000004,-446.688225491194,-1.275231020858224,100224.42754605974,99777.73932056855,stop,0,capped_1x,0.005,2024-Q2
2024-04-26 02:35:00+00:00,2024-04-26 05:00:00+00:00,short,64497.26,64492.26,64133.66600000001,64138.66600000001,1.5470000000000002,99777.26122000001,498.88869660284274,255.67268999999507,0.005,0.0025624221568957693,165.2699999999968,3.0186282846424177,1.5470074127268127,True,64662.53,64133.66600000001,547.0099179999846,79.59681700880003,15.470000000000002,467.4131009911846,1.828169840866436,99777.73932056855,100245.15242155973,target,28,capped_1x,0.005,2024-Q2
2024-04-28 06:45:00+00:00,2024-04-28 06:50:00+00:00,long,63851.99,63856.99,63966.367999999995,63961.367999999995,1.5699,100241.239101,501.2257621077987,81.6191009999968,0.005,0.0008141949912626696,51.98999999999796,9.640810965720684,1.5699612873703659,True,63800.0,63966.367999999995,163.86302219999524,80.26481608968001,15.699000000000002,83.59820611031523,1.0242480630890374,100245.15242155973,100328.75062767004,target,0,capped_1x,0.005,2024-Q2
2024-05-04 02:55:00+00:00,2024-05-04 04:45:00+00:00,long,62655.18,62660.18,62906.310000000005,62901.310000000005,1.6012000000000002,100323.47421600002,501.64375313835023,182.77698000000234,0.005,0.0018217806845647452,114.15000000000146,4.394601429157634,1.601284213494719,True,62541.03,62906.310000000005,386.0973560000075,80.41962311520001,16.012,305.6777328848075,1.6724082698204312,100328.75062767004,100634.42836055486,target,21,capped_1x,0.005,2024-Q2
2024-05-05 05:30:00+00:00,2024-05-05 05:35:00+00:00,short,63432.0,63427.0,63296.59,63301.59,1.5864,100628.5248,503.17214180277426,97.64292000000462,0.005,0.0009702735096796874,61.55000000000291,8.175014489077993,1.5864930691221284,True,63493.55,63296.59,198.95042400000554,80.4168940704,15.864,118.53352992960554,1.213949049553208,100634.42836055486,100752.96189048445,target,0,capped_1x,0.005,2024-Q2
2024-05-07 00:40:00+00:00,2024-05-07 00:40:00+00:00,long,63140.0,63145.0,63536.0,63531.0,1.5957000000000001,100752.498,503.7648094524223,287.226,0.005,0.0028507946030629483,180.0,2.7986933858467906,1.5957073470143246,True,62960.0,63536.0,615.9402,80.85475728,15.957,535.08544272,1.862942222222222,100752.96189048445,101288.04733320445,target,0,capped_1x,0.005,2024-Q2
2024-05-09 01:45:00+00:00,2024-05-09 01:55:00+00:00,short,61480.0,61475.0,61540.59,61545.59,1.6474,101282.152,506.44023666602226,99.81596599999425,0.005,0.0009854663864891427,60.58999999999651,8.358478901898852,1.6474958902603196,True,61540.59,61346.702000000005,-116.28996599999425,81.0656479864,16.474,-197.35561398639425,-1.9771948506354746,101288.04733320445,101090.69171921806,stop,1,capped_1x,0.005,2024-Q2
2024-05-09 13:35:00+00:00,2024-05-09 15:05:00+00:00,short,61218.83,61213.83,61631.03,61636.03,1.2262,75066.529346,505.4534585960903,505.4396399999964,0.005,0.004999863304960537,412.1999999999971,1.226233524007991,1.651300616480551,False,61631.03,60311.990000000005,-517.7016399999964,60.2553993328,12.262,-577.9570393327964,-1.1434739058709373,101090.69171921806,100512.73467988525,stop,17,capped_1x,0.005,2024-Q2
2024-05-13 02:05:00+00:00,2024-05-13 02:25:00+00:00,long,61410.71,61415.71,61168.86,61163.86,1.6367,100510.909057,502.56367339942625,395.8358949999976,0.005,0.003938166604069254,241.84999999999854,2.0779974091355355,1.6367297280862776,True,61168.86,61942.78,-412.2028949999976,80.2503928876,16.367,-492.45328788759764,-1.2440844655778391,100512.73467988525,100020.28139199766,stop,3,capped_1x,0.005,2024-Q2
2024-05-18 13:20:00+00:00,2024-05-18 13:50:00+00:00,long,66980.0,66985.0,66847.05,66842.05,1.4932,100014.53600000001,500.1014069599883,198.52093999999568,0.005,0.0019848068535415937,132.9499999999971,3.761575080556595,1.493285777724659,True,66847.05,67272.48999999999,-213.45293999999566,79.93222042400001,14.932,-293.38516042399567,-1.4778549830763548,100020.28139199766,99726.89623157367,stop,5,capped_1x,0.005,2024-Q2
2024-05-20 13:05:00+00:00,2024-05-20 13:35:00+00:00,long,66940.01,66945.01,66789.16,66784.16,1.4897,99720.532897,498.6344811578684,224.721244999987,0.005,0.002253366478769846,150.84999999999127,3.3054987150009763,1.4897950602572914,True,66789.16,67271.87999999998,-239.61824499998698,79.6865378196,14.897,-319.304782819587,-1.4208927278753973,99726.89623157367,99407.59144875409,stop,5,capped_1x,0.005,2024-Q2
2024-05-22 06:25:00+00:00,2024-05-22 07:05:00+00:00,short,69970.0,69965.0,69772.242,69777.242,1.4207,99406.379,497.03795724377045,127.70672299999919,0.005,0.0012846777709711805,89.88999999999942,5.529402127531134,1.4207173281228254,True,70059.89,69772.242,266.7477906000023,79.41272128376,14.207,187.3350693162423,1.4669162665480306,99407.59144875409,99594.92651807032,target,7,capped_1x,0.005,2024-Q2
2024-05-23 21:30:00+00:00,2024-05-24 08:25:00+00:00,short,67827.01,67822.01,66641.65,66646.65,0.9242,62685.72264199999,497.97463259035163,497.9589600000027,0.005,0.004999842636659348,538.8000000000029,0.9242290879553618,1.468366754159889,False,68365.81,66641.65,1086.2677120000005,49.71037422879999,9.242,1036.5573377712005,2.0816119821826176,99594.92651807032,100631.48385584152,target,130,capped_1x,0.005,2024-Q2
2024-05-25 02:45:00+00:00,2024-05-25 03:00:00+00:00,short,68757.17,68752.17,68830.0,68835.0,1.4635,100626.118295,503.1574192792076,106.58670500000255,0.005,0.0010591785087129602,72.83000000000175,6.90865603843465,1.463578036382846,True,68830.0,68596.94399999999,-121.22170500000256,80.54352931800001,14.635,-201.76523431800257,-1.892968117533962,100631.48385584152,100429.71862152351,stop,2,capped_1x,0.005,2024-Q2
2024-05-26 09:55:00+00:00,2024-05-26 10:50:00+00:00,long,69044.0,69049.0,69196.79,69191.79,1.4545000000000001,100424.498,502.14859310761756,101.01502499999577,0.005,0.0010058280196988108,69.44999999999709,7.230361311845048,1.4545756129645373,True,68974.55,69196.79,207.6880549999907,80.42849162200001,14.545000000000002,127.25956337799069,1.2598082649387654,100429.71862152351,100556.9781849015,target,10,capped_1x,0.005,2024-Q2
2024-05-27 08:45:00+00:00,2024-05-27 09:10:00+00:00,short,68789.99,68784.99,68450.72800000002,68455.72800000002,1.4617,100550.32838300001,502.7848909245075,225.4087569999881,0.005,0.002241602334007218,154.20999999999185,3.260390966373997,1.4617966681620609,True,68944.2,68450.72800000002,481.2822653999823,80.24190300024001,14.617,401.04036239974226,1.779169397574751,100556.9781849015,100958.01854730124,target,4,capped_1x,0.005,2024-Q2
2024-05-28 12:25:00+00:00,2024-05-28 12:30:00+00:00,long,68330.72,68335.72,68536.61799999999,68531.61799999999,1.4774,100951.805728,504.7900927365062,138.26986599999483,0.005,0.001369577850175537,93.58999999999651,5.393632789149749,1.4774909227840896,True,68237.13,68536.61799999999,289.41970519998006,80.88312206448,14.774000000000001,208.53658313550005,1.5081853274921655,100958.01854730124,101166.55513043674,target,0,capped_1x,0.005,2024-Q2
2024-06-04 08:50:00+00:00,2024-06-04 13:10:00+00:00,short,68973.5,68968.5,69191.99,69196.99,1.4667000000000001,101163.43245000001,505.8327756521837,320.4592830000077,0.005,0.003167640556573573,218.49000000000524,2.315130100472203,1.4667452736259106,True,69191.99,68492.82199999999,-335.12628300000773,81.05892967320003,14.667000000000002,-416.18521267320773,-1.2987147970158746,101166.55513043674,100750.36991776353,stop,51,capped_1x,0.005,2024-Q2
2024-06-08 15:40:00+00:00,2024-06-08 16:15:00+00:00,short,69460.0,69455.0,69391.008,69396.008,1.4504000000000001,100744.78400000001,503.75184958881766,45.484544000000845,0.005,0.0004514578362057345,31.360000000000582,16.063515611888022,1.4504804192018936,True,69491.36,69391.008,85.56199679999764,80.55580080128001,14.504000000000001,5.006195998717629,0.11006367346933359,100750.36991776353,100755.37611376225,target,6,capped_1x,0.005,2024-Q2
2024-06-09 05:15:00+00:00,2024-06-09 05:25:00+00:00,short,69274.99,69269.99,69306.22,69311.22,1.4544000000000001,100753.54545600002,503.77688056881124,45.420911999994075,0.005,0.00045080385535665725,31.229999999995925,16.131184136051136,1.4544264259549116,True,69306.22,69206.28400000001,-59.96491199999408,80.6210047296,14.544,-140.5859167295941,-3.0951804034584867,100755.37611376225,100614.79019703265,stop,1,capped_1x,0.005,2024-Q2
2024-06-10 19:25:00+00:00,2024-06-10 19:50:00+00:00,long,69756.23,69761.23,69500.0,69495.0,1.4423000000000001,100609.410529,503.07395098516326,369.5605289999942,0.005,0.0036730238991334032,256.2299999999959,1.9633686570080446,1.4423771209687315,True,69500.0,70319.93599999999,-383.9835289999942,80.33970421160001,14.423000000000002,-464.3232332115942,-1.2564199820473834,100614.79019703265,100150.46696382106,stop,4,capped_1x,0.005,2024-Q2
2024-06-19 09:00:00+00:00,2024-06-19 09:15:00+00:00,long,65217.7,65222.7,65102.0,65097.0,1.5356,100148.30012,500.75233481910533,177.66891999999555,0.005,0.0017740198861396993,115.69999999999709,4.328023637157458,1.5356332247813258,True,65102.0,65472.23999999999,-193.02491999999555,80.04757252800002,15.356000000000002,-273.07249252799556,-1.5369738980121137,100150.46696382106,99877.39447129307,stop,2,capped_1x,0.005,2024-Q2
2024-06-21 07:45:00+00:00,2024-06-21 07:45:00+00:00,short,64673.59,64668.59,64529.49,64534.49,1.5443,99875.425037,499.3869723564654,101.15165,0.005,0.00101275819754262,65.5,7.624228585594891,1.5443304519092427,True,64739.09,64529.49,207.09062999999776,79.8113265776,15.443,127.27930342239776,1.2583018015266954,99877.39447129307,100004.67377471547,target,0,capped_1x,0.005,2024-Q2
2024-06-26 12:35:00+00:00,2024-06-26 13:00:00+00:00,short,61412.38,61407.38,61588.13,61593.13,1.6284,100003.919592,500.02336887357734,286.1913,0.005,0.0028617792468851465,175.75,2.8450831799350063,1.628412280629988,True,61588.13,61025.729999999996,-302.4753,80.11761219360001,16.284,-382.5929121936,-1.3368432660028449,100004.67377471547,99622.08086252186,stop,4,capped_1x,0.005,2024-Q2
2024-06-29 15:00:00+00:00,2024-06-29 16:15:00+00:00,long,61025.0,61030.0,60949.67,60944.67,1.6324,99617.21,498.1104043126093,122.96869200000286,0.005,0.0012343517715685867,75.33000000000175,6.612377596078558,1.6324798174931892,True,60949.67,61190.726,-139.29269200000286,79.6445805232,16.324,-218.93727252320286,-1.7804310102216732,99622.08086252186,99403.14358999865,stop,14,capped_1x,0.005,2024-Q2
2024-07-02 04:00:00+00:00,2024-07-02 04:55:00+00:00,short,63222.01,63217.01,63075.006,63080.006,1.5817,99998.253217,500.0,105.68919399999955,0.005,0.0010568919399999955,66.81999999999971,7.482789583956932,1.5817276293493356,True,63288.83,63075.006,216.6992268000013,79.90559608288001,15.817,136.7936307171213,1.2943010116731695,100000.0,100136.79363071712,target,10,capped_1x,0.005,2024-Q3
2024-07-02 11:55:00+00:00,2024-07-02 12:40:00+00:00,short,62805.72,62800.72,62866.2,62871.2,1.5943,100131.159396,500.6839681535856,96.42326399999351,0.005,0.0009629154330183738,60.479999999995925,8.278504764444765,1.594389708942388,True,62866.2,62672.66400000001,-112.3662639999935,80.14349682240001,15.943000000000001,-192.5097608223935,-1.9965074074074745,100136.79363071712,99944.28386989473,stop,8,capped_1x,0.005,2024-Q3
2024-07-07 01:45:00+00:00,2024-07-07 01:50:00+00:00,long,57925.72,57930.72,58118.704000000005,58113.704000000005,1.7253,99939.244716,499.72141934947365,151.343316000002,0.005,0.0015142768564635211,87.72000000000116,5.696778606355073,1.725386993375218,True,57838.0,58118.704000000005,315.7022952000069,80.08457789088001,17.253,235.6177173091269,1.5568425718194505,99944.28386989473,100179.90158720386,target,0,capped_1x,0.005,2024-Q3
