ema_period,lookback_bars,min_close_ratio,left_bars,right_bars,rr_target,total_periods,positive_periods,positive_ratio,total_return_sum,total_trades_sum,avg_quarter_return,median_quarter_return,min_quarter_return,max_quarter_drawdown_worst,avg_profit_factor,median_profit_factor,min_profit_factor,min_trades_per_period,avg_trades_per_period,long_trades_total,short_trades_total,plateau_score
55,24,0.8,3,3,2.4,8,8,1.0,25.631716000000182,224,3.2039645000000228,3.0836960000000357,1.2538919999999676,-1.7348280494106854,2.438346321639835,2.242137038482488,1.4007709272221642,18,28.0,115,109,0.5553929479238257
60,28,0.8,4,3,2.0,8,8,1.0,26.058610000000204,248,3.2573262500000255,2.9673800000000417,1.6217399999999937,-2.6655255632068586,2.1781735243514584,2.050384899042913,1.55019745145137,20,31.0,124,124,0.5553087339595942
55,20,0.75,3,3,2.0,8,8,1.0,28.852620000000243,306,3.6065775000000304,3.9137600000000328,1.2464699999999773,-1.8677581332545552,2.056170008172262,2.060753621580613,1.333130216559885,29,38.25,154,152,0.5549922434047366
50,24,0.75,3,4,2.4,8,8,1.0,28.911148000000054,261,3.6138935000000068,3.6610030000000515,0.435968000000031,-1.7115983858579713,2.183286252433188,2.2562601342842985,1.1406620636252256,26,32.625,147,114,0.5546496082373787
55,24,0.85,3,3,2.2,8,8,1.0,21.817558000000048,170,2.727194750000006,2.673892000000022,2.126433999999966,-1.9026649029328446,2.5917425338802524,2.3539893612524145,2.1877781785308037,13,21.25,83,87,0.5544007718205807
60,20,0.85,4,3,2.2,8,8,1.0,23.85365000000037,200,2.9817062500000464,3.0231330000000445,1.8578519999999932,-2.0410603618322996,2.645967579429048,2.41588937846021,1.5599127213986208,16,25.0,97,103,0.5539407735182371
60,20,0.8,4,3,2.0,8,8,1.0,26.453010000000443,263,3.3066262500000554,3.603320000000043,1.0955100000000106,-2.2686352752755545,2.1417301410628706,2.1105733517657805,1.4673537906291083,21,32.875,128,135,0.5536362698019317
50,20,0.85,4,3,2.2,8,8,1.0,24.198392000000048,196,3.024799000000006,3.5032759999999996,0.9652359999999804,-1.3422955216854566,2.41079268973023,2.4194043962721206,1.5766217628961512,17,24.5,97,99,0.5526369973939305
55,28,0.8,4,3,2.0,8,8,1.0,25.1100900000002,254,3.138761250000025,3.078045000000018,1.799459999999975,-2.630886330130702,2.1429158681578704,2.2062449802773907,1.587809100708844,20,31.75,126,128,0.5516665632855945
60,24,0.8,4,3,2.0,8,8,1.0,25.90258000000034,233,3.2378225000000427,3.197215000000042,1.3487900000000108,-2.0665171749649778,2.3684422333109203,2.199862907154502,1.5140309545820516,17,29.125,115,118,0.5507854389740044
55,28,0.85,4,3,2.2,8,8,1.0,23.59738000000009,206,2.9496725000000112,2.9287850000000115,1.4560039999999441,-2.15981216907219,2.455316524964749,2.369941843079385,1.7561496715224156,16,25.75,102,104,0.5507029272637735
60,24,0.75,4,4,2.4,8,8,1.0,29.095914000000132,268,3.6369892500000165,3.821203999999956,0.2247000000000332,-2.01332197522321,2.1584854033008236,2.0901808491661646,1.0718107035339823,30,33.5,145,123,0.5498397659302849
55,20,0.8,3,3,2.4,8,8,1.0,26.440800000000287,254,3.305100000000036,3.63936300000004,1.0383519999999757,-1.9329120883323458,2.160980677552475,2.1259432653530475,1.302828945065967,21,31.75,128,126,0.5496506312386017
55,28,0.75,4,4,2.4,8,8,1.0,28.56413400000013,285,3.5705167500000163,3.4455059999999538,0.44071600000004096,-1.6017458895095178,2.0942031500593066,2.1114628529930783,1.1326474961323982,28,35.625,157,128,0.5491228304007142
60,28,0.8,3,3,2.2,8,8,1.0,25.418308000000334,237,3.1772885000000417,2.9746920000000565,1.8903720000000401,-2.322086302405475,2.1589291358152627,2.0795823178656425,1.6563293028810258,18,29.625,118,119,0.5479078523939781
60,24,0.8,3,3,2.0,8,8,1.0,24.326960000000298,224,3.0408700000000373,3.1104000000000465,1.3487900000000108,-2.0665171749649778,2.4174406245492595,2.096312052375663,1.4706242938133889,17,28.0,110,114,0.5455905171051747
50,28,0.75,3,4,2.4,8,8,1.0,26.718192000000094,274,3.339774000000012,3.21880099999996,0.947372000000013,-1.7277711957401232,2.0038909873075568,2.0126568082906666,1.324635913181152,26,34.25,152,122,0.5447343499139237
50,28,0.75,3,4,2.2,8,8,1.0,27.198746000000074,274,3.3998432500000093,3.2947560000000653,0.6252359999999957,-1.717286511671265,2.049247496930866,1.9953503323811859,1.214249587082721,26,34.25,152,122,0.544441223271496
50,20,0.75,4,4,2.4,8,8,1.0,25.118272000000008,258,3.139784000000001,2.7493770000000195,1.4483960000000184,-1.619528987736887,1.9722306234034732,1.8435179791815894,1.4614460211162081,26,32.25,141,117,0.5431652470761376
60,20,0.8,3,3,2.0,8,8,1.0,24.485550000000412,253,3.0606937500000515,3.190070000000045,1.0955100000000106,-2.2686352752755545,2.1600439996475536,2.0056182743014626,1.3588458489923458,21,31.625,123,130,0.5428336700656953
55,28,0.8,3,3,2.2,8,8,1.0,24.824964000000207,243,3.103120500000026,2.6948550000000293,2.0246399999999998,-2.630886330130702,2.116891404651826,1.9881021895737558,1.6732149151099567,18,30.375,121,122,0.5427123501863368
55,28,0.85,4,3,2.0,8,8,1.0,21.88446000000017,206,2.7355575000000214,2.8219950000000105,1.4226099999999908,-2.15981216907219,2.410761036730056,2.345383911853455,1.7490975323923752,16,25.75,102,104,0.5417696172868376
60,28,0.75,3,4,2.2,8,7,0.875,30.911974000000306,271,3.8639967500000383,3.484865000000037,-0.19091399999996428,-1.4274037726483046,2.3833997203971866,2.088148217732805,0.9409709854556341,28,33.875,143,128,0.5405917090748443
50,28,0.75,3,4,2.0,8,8,1.0,26.56914000000001,274,3.3211425000000014,3.5046649999999846,0.3031000000000006,-1.7245944382021896,2.0935532656137057,2.1473217212706275,1.10386326098429,26,34.25,152,122,0.5398434965290461
55,24,0.8,4,4,2.4,8,8,1.0,21.819684000000073,190,2.727460500000009,2.9749419999999915,0.771312000000024,-1.6340791198922555,2.5845562164329285,2.722354635515507,1.2919437344306661,17,23.75,110,80,0.539558979599412
50,20,0.8,3,4,2.2,8,8,1.0,22.119845999999967,196,2.764980749999996,2.6372530000000394,0.1372139999999744,-1.4019791621256743,2.395940378465614,2.2504990154127498,1.0650229357798136,20,24.5,107,89,0.5383374630438448
60,20,0.8,4,3,2.4,8,8,1.0,26.142076000000404,262,3.2677595000000506,3.401931000000047,0.887937999999977,-2.2175108477478633,2.0323842618780037,1.973265677995972,1.2302200466176247,21,32.75,127,135,0.5377732457198674
55,20,0.75,4,4,2.2,8,8,1.0,26.290970000000133,261,3.2863712500000166,3.4736450000000585,0.16643399999998199,-1.7741373089304204,2.107385309710294,2.1581625657190786,1.0536987804091074,26,32.625,142,119,0.5372376676572274
60,20,0.75,4,4,2.2,8,8,1.0,27.00935200000032,258,3.37616900000004,3.530301000000058,0.025278000000028555,-2.141773758956801,2.1230575691541644,2.168688681981411,1.0080784644589815,26,32.25,139,119,0.5370522182412847
60,24,0.75,4,4,2.2,8,7,0.875,30.895596000000314,268,3.8619495000000392,4.37211500000002,-0.05477999999996541,-1.7002949560368967,2.301469874165028,2.5264196302776565,0.9824931449061475,30,33.5,145,123,0.5367302297243141
50,20,0.75,3,4,2.2,8,8,1.0,25.61756199999998,245,3.2021952499999977,2.8700740000001224,0.05384399999999179,-1.5366074632000621,2.148295494583377,2.000975522677164,1.0204885844748905,25,30.625,136,109,0.5366171382921642
50,28,0.85,4,3,2.2,8,8,1.0,24.302964000000024,202,3.037870500000003,3.2017669999999776,0.6857859999999993,-1.9238559030132354,2.473740157080991,2.5290991387169974,1.3794722251426323,15,25.25,95,107,0.5353827323446888
55,20,0.85,3,3,2.0,8,8,1.0,20.969970000000203,195,2.6212462500000253,2.52386,1.9843899999999914,-1.6550854363127743,2.3916800051619513,2.333517209007943,1.7512673251583433,15,24.375,96,99,0.5349966535828683
60,28,0.8,3,3,2.0,8,8,1.0,23.709270000000252,237,2.9636587500000315,2.76713000000004,1.4907400000000015,-2.322086302405475,2.1452151194331295,1.9453530095622744,1.5057539117100243,18,29.625,118,119,0.534790243428031
60,28,0.75,3,4,2.0,8,7,0.875,29.874820000000113,271,3.734352500000014,3.8296650000000487,-0.46757999999996747,-1.4234141671103357,2.4041110070974097,2.2441389252506054,0.8554281685960293,28,33.875,143,128,0.5343361812631604
50,20,0.8,4,4,2.4,8,8,1.0,21.590954000000018,208,2.698869250000002,2.4466239999999972,0.8586159999999898,-1.6347226117197384,2.201105426584978,1.992673708122088,1.2797305045871492,21,26.0,112,96,0.5340369559541364
55,20,0.8,4,4,2.4,8,8,1.0,22.778734000000146,217,2.847341750000018,3.0047910000000733,0.36537599999999504,-1.6426456270511234,2.237031701031998,2.2598507440359956,1.1011427052883314,20,27.125,121,96,0.5331043176278781
50,28,0.8,4,4,2.0,8,8,1.0,22.190819999999988,204,2.7738524999999985,2.759995000000026,0.9587900000000316,-1.6941674669106555,2.3828846280714657,2.471108529194318,1.4697947443982418,16,25.5,115,89,0.5326807588449498
50,28,0.8,4,4,2.2,8,8,1.0,23.131750000000025,204,2.891468750000003,2.6675110000000113,0.8517520000000056,-1.6894468812087968,2.3539091880774445,2.288808736927989,1.4134116390816889,16,25.5,115,89,0.5325287530610959
50,24,0.75,3,4,2.0,8,7,0.875,28.777139999999953,261,3.597142499999994,3.8092850000000067,-0.1532599999999995,-1.5389204455673453,2.3742907417775343,2.444350416795266,0.9505517196876854,26,32.625,147,114,0.5319562786485473
55,24,0.85,3,3,2.0,8,8,1.0,19.356470000000137,170,2.419558750000017,2.3619650000000103,2.0149300000000148,-1.9033452556238253,2.484167840599838,2.211483237588843,1.9888892532098104,13,21.25,83,87,0.5318339983802657
50,24,0.8,4,4,2.4,8,8,1.0,21.12080000000003,184,2.640100000000004,2.504262000000035,0.8586159999999898,-1.6347226117197384,2.483137038099472,2.2406380676214415,1.2797305045871492,17,23.0,104,80,0.531375459029861
60,24,0.8,3,3,2.4,8,8,1.0,25.130622000000265,224,3.141327750000033,3.2584710000000627,0.476069999999984,-2.2605771509093184,2.3565988062123857,2.1894307689851704,1.1338489697112772,17,28.0,110,114,0.5311208458445248
60,20,0.8,3,3,2.4,8,8,1.0,25.497082000000425,252,3.187135250000053,3.401931000000047,0.26052999999999216,-2.470246529905655,2.0991156963383393,2.074503914684244,1.0675488927664853,21,31.5,122,130,0.5309205653780497
60,20,0.85,4,3,2.0,8,8,1.0,20.883470000000347,200,2.6104337500000434,2.477350000000045,1.387309999999986,-2.0665171749649778,2.522238884332424,2.196263071327463,1.418102473998749,16,25.0,97,103,0.5308164698017477
55,20,0.85,4,4,2.2,8,8,1.0,19.63463200000013,163,2.4543290000000164,2.757372000000091,0.5120319999999845,-1.1863991283450954,2.6538871524275054,2.676812206906434,1.258956450495369,16,20.375,88,75,0.530750489999465
50,24,0.8,3,4,2.2,8,8,1.0,21.063038000000024,173,2.632879750000003,2.789542000000067,0.24936199999998632,-1.1792432360719984,2.6493312082648215,2.726533041318616,1.1292633870716893,16,21.625,99,74,0.5307272722157488
55,24,0.75,4,4,2.0,8,7,0.875,29.609810000000113,277,3.701226250000014,4.148585000000027,-0.262349999999989,-1.6393887218332035,2.3051325906365525,2.4557861123463467,0.9216292512434511,27,34.625,154,123,0.5299616434724
60,28,0.8,4,3,2.4,8,8,1.0,24.8688480000002,248,3.108606000000025,2.9088970000000325,0.7036799999999843,-2.6655255632068586,2.031999506629283,2.0404721872502196,1.2018380201700287,20,31.0,124,124,0.5296040483222318
55,28,0.8,3,3,2.0,8,8,1.0,23.103540000000166,243,2.8879425000000207,2.791655000000015,1.6650500000000568,-2.630886330130702,2.08814437929036,2.104442992393452,1.5361530163739303,18,30.375,121,122,0.5293371829688223
55,28,0.85,4,4,2.2,8,8,1.0,19.70121200000017,166,2.462651500000021,2.3444510000000585,0.8708259999999912,-1.0361884766859037,2.705286255737677,2.717207915878895,1.5090733714873752,13,20.75,95,71,0.5293258502629501
60,24,0.8,4,3,2.4,8,8,1.0,25.305408000000273,233,3.163176000000034,3.0688060000000683,0.6332699999999747,-2.107658776694674,2.2507648553303805,2.052571228319284,1.1780463735355327,17,29.125,115,118,0.529017083824468
55,24,0.8,3,4,2.4,8,8,1.0,20.983734000000045,180,2.6229667500000056,3.0227669999999818,0.16819200000000034,-1.7449464973770261,2.703220073732184,2.8216375693538582,1.0822535211267699,16,22.5,106,74,0.528415414544795
50,28,0.85,4,3,2.0,8,8,1.0,22.54181000000004,202,2.817726250000005,3.0147049999999953,0.7331700000000163,-1.9238559030132354,2.4265242792233974,2.350630328639763,1.427287615029101,15,25.25,95,107,0.5283302265472679
55,28,0.75,4,4,2.0,8,7,0.875,29.265120000000174,285,3.6581400000000217,3.6164299999999816,-0.18647999999997777,-1.3898522196771532,2.254351818597334,2.31507319205142,0.9438729134436605,28,35.625,157,128,0.528267446369228
60,20,0.85,3,3,2.2,8,8,1.0,21.119812000000326,191,2.639976500000041,2.539503000000043,1.2827279999999774,-2.0410603618322996,2.4641381425208175,2.2084648760743613,1.3865839288028385,16,23.875,93,98,0.5276642574689943
55,20,0.85,4,4,2.0,8,8,1.0,18.65370000000013,163,2.331712500000016,2.405035000000044,0.28573000000000626,-1.223730692207509,2.7495413951394476,2.463911360923727,1.1445058640867072,16,20.375,88,75,0.5270900258594036
60,24,0.75,4,4,2.0,8,7,0.875,29.258390000000155,268,3.6572987500000194,3.985289999999997,-0.33425999999997513,-1.6955528277847673,2.299643693689952,2.4910852759835036,0.8931755862783151,30,33.5,145,123,0.5269504064967069
55,28,0.85,3,3,2.2,8,8,1.0,21.36307400000015,197,2.6703842500000188,2.6227750000000216,1.4560039999999441,-2.15981216907219,2.3261492622348703,2.2537398076864026,1.7561496715224156,14,24.625,98,99,0.5258659166272797
50,24,0.85,4,3,2.2,8,8,1.0,21.211526000000003,170,2.6514407500000003,2.7888479999999993,0.9652359999999804,-1.5814115501439656,2.421080707093309,2.4640862919764723,1.5766217628961512,14,21.25,82,88,0.5257550706197917
60,20,0.75,4,4,2.4,8,8,1.0,24.889996000000103,258,3.111249500000013,3.145270000000022,0.3120360000000266,-2.0469512315437797,1.9610995799980424,2.1433615755785036,1.0997219612279874,26,32.25,139,119,0.5251465862913032
55,24,0.85,4,4,2.2,8,8,1.0,18.861476000000078,144,2.3576845000000097,2.5201100000000087,0.41164599999998774,-0.9428944078326099,2.964252778969917,2.6405935490104318,1.2609218716326747,12,18.0,81,63,0.5246655767746401
55,20,0.75,4,4,2.4,8,8,1.0,24.075172000000066,261,3.0093965000000082,3.0125610000001246,0.4633280000000184,-1.6285932271429577,1.9287896548436834,2.0247205141977638,1.1494895786281274,26,32.625,142,119,0.5245579947515948
50,20,0.85,4,3,2.0,8,8,1.0,20.732610000000108,196,2.5915762500000135,2.9592900000000033,0.7253100000000234,-1.3688015135385272,2.223134578556851,2.1994585420655666,1.4332925117237627,17,24.5,97,99,0.5243917093291007
55,28,0.8,4,3,2.4,8,8,1.0,23.48639400000012,254,2.935799250000015,2.923503999999988,0.9396919999999698,-2.630886330130702,1.969201193024922,2.0041660099259015,1.2610183050470734,20,31.75,126,128,0.5238203377024759
55,28,0.85,4,4,2.0,8,8,1.0,18.95824000000008,166,2.36978000000001,2.5268250000000214,0.6361500000000131,-1.038916735097684,2.743653965487466,2.615352623279108,1.371884883170345,13,20.75,95,71,0.522956909925699
60,28,0.85,4,3,2.2,8,8,1.0,23.144846000000328,205,2.893105750000041,2.745468000000051,1.9755080000000147,-2.318021447934951,2.2705040607536935,2.3125356220675335,1.7052171965965055,13,25.625,101,104,0.5219369561618714
55,24,0.75,3,4,2.2,8,7,0.875,29.070588000000228,268,3.6338235000000285,4.0623570000000715,-0.5066899999999985,-1.7644760370068913,2.2436399257957045,2.426972965324987,0.8486385565562858,26,33.5,150,118,0.5213198633670031
55,20,0.85,4,3,2.4,8,8,1.0,22.8533020000002,206,2.856662750000025,3.164734999999985,0.07962800000000936,-1.7550411459897854,2.3678170150225624,2.718013109696086,1.0244328119150958,17,25.75,100,106,0.5212928399977838
50,24,0.8,3,4,2.0,8,8,1.0,19.730759999999936,173,2.466344999999992,2.38901500000005,0.051320000000010246,-1.023744111657641,2.6270026793074144,2.5790154343799268,1.0266030791560832,16,21.625,99,74,0.5212858865733255
50,20,0.75,3,4,2.4,8,8,1.0,23.307723999999986,245,2.9134654999999983,2.60144099999996,0.2976480000000059,-1.6156784355229423,1.943999438659327,1.7955938899380561,1.1132602739726123,25,30.625,136,109,0.521055955714256
50,20,0.8,3,4,2.4,8,8,1.0,19.668396000000076,196,2.4585495000000095,2.0666260000000602,0.34152800000002426,-1.7403488889533067,2.173346958309731,1.9249060641609554,1.1618432026688947,20,24.5,107,89,0.520195816577476
60,24,0.85,4,3,2.2,8,8,1.0,21.033110000000253,174,2.6291387500000316,2.558882000000029,1.1598240000000537,-2.322086302405475,2.6540362652055682,2.4592114719669946,1.5016930383853622,12,21.75,85,89,0.5200332657836666
55,24,0.8,3,4,2.2,8,7,0.875,23.083260000000152,180,2.885407500000019,3.0158509999999916,-0.016224000000020222,-1.150334124562175,2.890023836977699,2.8559078351394596,0.9920657276995295,16,22.5,106,74,0.5199943753340558
50,24,0.8,3,4,2.4,8,8,1.0,19.668450000000057,173,2.458556250000007,2.295599000000048,0.447404000000029,-1.7297447880795422,2.5078040023306496,2.3944506465206956,1.2319236949873067,16,21.625,99,74,0.5197751114756273
55,24,0.75,3,4,2.4,8,7,0.875,28.50670000000012,268,3.563337500000015,3.330422000000044,-0.24842999999997728,-1.7591607641962597,2.187337598632844,2.157807011238096,0.9257875162432286,26,33.5,150,118,0.5195027017603905
60,28,0.8,3,3,2.4,8,8,1.0,23.74532600000019,237,2.968165750000024,2.794815000000017,0.5464799999999714,-2.322086302405475,2.05964317524197,2.032552550881043,1.156748012253463,18,29.625,118,119,0.5166866202402104
50,20,0.85,4,3,2.4,8,8,1.0,21.845120000000094,195,2.7306400000000117,2.6787979999999822,0.3690920000000597,-1.7500555556057034,2.277311816810106,2.260665709198758,1.1132510601216499,17,24.375,96,99,0.5165645554673431
60,20,0.85,4,4,2.2,8,8,1.0,18.785728000000244,159,2.3482160000000305,2.496485000000004,0.16237199999999952,-1.4146540641689136,2.713571880014988,2.4886273633464153,1.0614070849674235,15,19.875,85,74,0.5165080870786026
55,24,0.85,4,4,2.0,8,8,1.0,17.493910000000067,144,2.1867387500000084,2.441704999999972,0.23080000000001988,-0.945536320914604,2.991913740431276,2.5056907967042954,1.1462926105751639,12,18.0,81,63,0.5163218723399977
50,20,0.85,3,3,2.2,8,8,1.0,21.40642200000005,184,2.675802750000006,2.6547740000000153,0.6366659999999635,-1.655139772209371,2.3202240935844127,2.2784170599873086,1.3179324051694894,15,23.0,93,91,0.5157268845249535
50,20,0.85,4,4,2.2,8,8,1.0,18.125180000000007,154,2.265647500000001,2.3386320000000405,0.4105239999999677,-1.1928471034887678,2.5991361404100957,2.1899261447962046,1.2076195196455648,15,19.25,85,69,0.5152667772888835
50,28,0.85,4,4,2.0,8,8,1.0,18.568029999999958,164,2.3210037499999947,2.7782950000000195,0.8218600000000187,-1.6906242635785187,2.63440151267476,2.912674490216072,1.426032865066619,13,20.5,90,74,0.5149383814185101
60,20,0.8,4,4,2.4,8,8,1.0,20.93125000000018,210,2.6164062500000225,2.2786869999999793,0.12520400000000098,-1.6187631205141335,2.0622960297819133,1.9648905969757517,1.0338153395740264,20,26.25,113,97,0.5148657869694866
60,24,0.75,3,4,2.2,8,7,0.875,28.27274800000029,260,3.5340935000000364,4.2413910000000605,-0.6076399999999871,-1.7704111475315354,2.20492681007664,2.461672705754143,0.8058074949026282,28,32.5,142,118,0.5146493895622806
60,28,0.85,3,3,2.2,8,8,1.0,21.73490800000031,198,2.7168635000000387,2.595098000000051,1.9345699999999688,-2.318021447934951,2.2694008413856186,2.166536681950946,1.6563293028810258,13,24.75,97,101,0.5146390119448484
50,28,0.85,4,3,2.4,8,8,1.0,20.97033600000013,202,2.6212920000000164,2.6678150000000067,0.9124220000000571,-1.9238559030132354,2.191258171011659,2.331572463305317,1.5048787910646753,15,25.25,95,107,0.5137775406781043
55,28,0.8,3,3,2.4,8,8,1.0,23.15902800000016,243,2.89487850000002,2.7015020000000667,0.7824919999999791,-2.630886330130702,2.0196620814872075,1.9020623936543795,1.2173528513096779,18,30.375,121,122,0.5133691414760945
50,28,0.8,4,4,2.4,8,8,1.0,20.089668000000025,204,2.511208500000003,2.347105000000027,1.1164839999999954,-1.6847525290534449,2.065806955737707,1.808994362800997,1.5419036062709306,16,25.5,115,89,0.5118789843924554
60,20,0.85,3,3,2.0,8,8,1.0,18.42022000000032,191,2.30252750000004,2.06937500000004,0.8644699999999839,-2.0665171749649778,2.4438113869206504,2.007695341885776,1.2605308443662175,16,23.875,93,98,0.5113550422458575
55,28,0.85,3,3,2.0,8,8,1.0,19.579200000000174,197,2.447400000000022,2.586200000000005,1.3182300000000646,-2.15981216907219,2.2718860716922302,2.237022301850468,1.6204223595468867,14,24.625,98,99,0.5110341371211267
50,28,0.85,4,4,2.2,8,8,1.0,19.35397599999997,164,2.4192469999999964,2.6751310000000306,0.6042440000000093,-1.6863562215022572,2.558866499683067,2.898736346204999,1.3299319653602133,13,20.5,90,74,0.5102862324910505
55,24,0.75,3,4,2.0,8,7,0.875,27.297050000000098,268,3.4121312500000123,3.8391950000000397,-0.7649499999999976,-1.7750852012983642,2.2149342975077753,2.359894212908599,0.7714895968693539,26,33.5,150,118,0.5100948102436714
60,24,0.75,3,4,2.4,8,7,0.875,27.62106000000013,260,3.4526325000000164,3.369520000000026,-0.3784199999999682,-2.028890003779218,2.12554489636615,1.9785428329638326,0.8790627217119608,28,32.5,142,118,0.5098742786678904
55,24,0.8,3,4,2.0,8,7,0.875,21.635160000000052,180,2.7043950000000065,2.8133199999999636,-0.20063999999999638,-1.208070699046473,2.870702668666332,2.738496258283401,0.9018779342723034,16,22.5,106,74,0.5097017473089765
50,28,0.85,3,3,2.2,8,8,1.0,21.583118000000013,189,2.6978897500000016,2.7196120000000157,0.6857859999999993,-1.9238559030132354,2.3636340421621895,2.291893842194234,1.3794722251426323,13,23.625,90,99,0.5096780040987486
60,20,0.8,4,4,2.2,8,7,0.875,23.787564000000295,210,2.973445500000037,2.953789000000129,-0.07434800000000186,-1.4637661182507886,2.267788899471322,2.207408188980942,0.9741928765563689,20,26.25,113,97,0.509241694444568
55,24,0.85,3,4,2.2,8,8,1.0,17.629190000000094,136,2.2036487500000117,2.467233999999985,0.2675459999999852,-0.9428944078326099,3.014707710083094,3.0309631375757995,1.1695840675430733,10,17.0,78,58,0.508913738666715
55,28,0.75,3,4,2.2,8,7,0.875,27.071888000000268,274,3.3839860000000335,3.2282770000000682,-0.4257419999999845,-1.5906411354995604,2.109212696301146,2.049860881686907,0.8718594053803544,26,34.25,152,122,0.5089013853527747
55,20,0.85,3,3,2.4,8,8,1.0,21.742592000000194,195,2.717824000000024,3.2385850000000604,0.32562800000002223,-1.9025757118233257,2.342615886065303,2.4336998044630516,1.108072192389137,15,24.375,96,99,0.5084755234397148
55,20,0.75,4,4,2.0,8,7,0.875,25.423790000000057,261,3.177973750000007,3.3266550000000117,-0.13046000000001,-1.6372591544645845,2.1299928631042055,2.208250689692961,0.9579079821901014,26,32.625,142,119,0.5069688791704917
60,24,0.75,3,4,2.0,8,7,0.875,26.88641000000012,260,3.360801250000015,4.009375000000015,-0.8368599999999837,-1.8198689263487011,2.207890010527757,2.42982000950075,0.7325522680932979,28,32.5,142,118,0.5064212841183767
55,28,0.75,3,4,2.4,8,7,0.875,26.41729000000015,274,3.302161250000019,3.468265000000048,-0.16240399999996047,-1.7315519347625092,2.059236757670619,2.153919249398582,0.9511193513240288,26,34.25,152,122,0.5064136897626801
50,20,0.75,3,4,2.0,8,7,0.875,24.656820000000014,245,3.0821025000000017,2.636510000000014,-0.18995999999998903,-1.540873821548991,2.1787533922115543,1.9521711162251842,0.9277168949771742,25,30.625,136,109,0.5058050513019198
55,20,0.8,3,4,2.2,8,7,0.875,23.184376000000185,206,2.898047000000023,2.9789600000000416,-0.19736400000001098,-1.3294194641344346,2.3725747412750806,2.238434401342624,0.9113345373190638,19,25.75,117,89,0.5053764312358451
60,20,0.85,4,3,2.4,8,8,1.0,20.043206000000268,200,2.5054007500000335,2.7837530000000443,0.037876000000025556,-2.0156216708919996,2.3871052753442323,2.3281814370030283,1.0100343875674953,16,25.0,97,103,0.5048405534154524
50,20,0.8,3,4,2.0,8,7,0.875,21.069289999999953,196,2.633661249999994,2.4877650000000084,-0.06709999999998661,-1.2952664464158277,2.370215802876362,2.2176791561055076,0.9682026688907427,20,24.5,107,89,0.5047724021673685
60,28,0.85,4,3,2.0,8,8,1.0,21.015980000000265,205,2.626997500000033,2.5485750000000196,1.6217399999999937,-2.318021447934951,2.203206617367035,2.181834042074094,1.55019745145137,13,25.625,101,104,0.5043880466867328
55,28,0.85,4,3,2.4,8,8,1.0,19.395758000000153,206,2.424469750000019,2.221861000000014,1.4189039999999986,-2.15981216907219,2.1065562840922327,1.9930700604268718,1.420386105876917,16,25.75,102,104,0.5040782900943279
50,20,0.85,3,3,2.4,8,8,1.0,20.161332000000165,183,2.5201665000000206,2.8725809999999963,0.6150920000000726,-1.745840779853448,2.2743317102017917,2.4292354473335105,1.2041419686299197,15,22.875,92,91,0.5037580553560198
50,28,0.85,3,3,2.0,8,8,1.0,19.826950000000053,189,2.4783687500000067,2.366024999999994,0.7331700000000163,-1.9238559030132354,2.324027338043996,2.1457085365038915,1.427287615029101,13,23.625,90,99,0.5030246544882978
60,24,0.85,3,3,2.2,8,8,1.0,18.730296000000244,166,2.3412870000000305,2.395183000000012,1.1598240000000537,-2.322086302405475,2.4730443891612977,2.3750982577991633,1.5016930383853622,12,20.75,81,85,0.502348119481453
55,28,0.75,3,4,2.0,8,7,0.875,26.062140000000134,274,3.257767500000017,3.500810000000021,-0.6890799999999864,-1.6735538765220812,2.125403912183011,2.1541904968780194,0.7925994594366866,26,34.25,152,122,0.5023394296040081
60,20,0.75,4,4,2.0,8,7,0.875,25.11840000000017,258,3.1398000000000215,3.1239499999999865,-0.2614799999999806,-1.6984834996529936,2.094838950391695,2.0908677396650193,0.9164349676899848,26,32.25,139,119,0.5021009287289198
50,28,0.85,3,3,2.4,8,8,1.0,19.822196000000126,189,2.4777745000000158,2.728060000000032,0.9124220000000571,-1.9238559030132354,2.229904399046811,2.347539769657624,1.5048787910646753,13,23.625,90,99,0.5014043270798619
50,20,0.85,4,4,2.0,8,8,1.0,16.415029999999998,154,2.0518787499999998,2.2529200000000027,0.1934499999999728,-0.980704090321696,2.4905476869723886,2.2046936956593206,1.0978359269505187,15,19.25,85,69,0.5000936634750318
50,28,0.8,3,4,2.2,8,8,1.0,20.54513400000002,193,2.5681417500000023,2.480222000000021,0.5160239999999927,-1.5528702821748712,2.2380139590295647,2.2375500265352937,1.2190081502970012,14,24.125,110,83,0.49994092505248405
50,24,0.85,4,3,2.0,8,8,1.0,18.21877000000005,170,2.277346250000006,2.5146950000000223,0.7253100000000234,-1.6171876233412315,2.238782949348626,2.240078447251342,1.4332925117237627,14,21.25,82,88,0.4995052973196759
60,28,0.85,3,3,2.0,8,8,1.0,19.779290000000252,198,2.4724112500000315,2.4935850000000093,1.4907400000000015,-2.318021447934951,2.228976344052409,2.062193142863247,1.5057539117100243,13,24.75,97,101,0.4992612039313477
55,20,0.8,3,4,2.0,8,7,0.875,21.994270000000093,206,2.7492837500000116,2.5159200000000936,-0.38177999999999823,-1.3873821703181792,2.410352740786638,2.1888160495473654,0.8284859430173342,19,25.75,117,89,0.49919867640843474
