entry_time,exit_time,side,entry_price_raw,entry_price_filled,exit_price_raw,exit_price_filled,qty,notional,target_risk_amount,actual_risk_amount,target_risk_pct,actual_risk_pct,stop_distance,raw_qty,max_qty,cap_hit,stop_price,target_price,gross_pnl,fees,slippage_cost,net_pnl,r_multiple,equity_before,equity_after,exit_reason,bars_held,position_mode,risk_per_trade_pct,period
2024-01-22 07:00:00+00:00,2024-01-22 07:40:00+00:00,short,41232.2,41227.2,41036.46599999999,41041.46599999999,5.754700000000001,237278.94134000002,511.99801870855066,511.99565900000675,0.005,0.004999976955882077,88.97000000000116,5.754726522519321,2478521.809018933,False,41321.17,41036.46599999999,1068.8434498000233,189.37259689208003,57.547000000000004,879.4708529079433,1.7177310733955493,102399.60374171013,103279.07459461807,target,7,uncapped,0.005,2024-Q1
2024-01-24 03:55:00+00:00,2024-01-24 04:05:00+00:00,long,39600.0,39605.0,39570.43,39565.43,17.4634,691550.64,516.3953729730904,516.3927379999949,0.005,0.004999974486863812,29.56999999999971,17.463489109675194,2602843.932436955,False,39570.43,39665.054,-691.0267379999949,553.0339549048001,174.63400000000001,-1244.060692904795,-2.409136692593859,103279.07459461807,102035.01390171328,stop,1,uncapped,0.005,2024-Q1
2024-01-29 13:10:00+00:00,2024-01-29 13:25:00+00:00,long,42097.25,42102.25,41975.0,41970.0,4.1732000000000005,175680.24370000002,510.17506950856637,510.17370000000005,0.005,0.0049999865780528275,122.25,4.17321120252406,2418947.696320395,False,41975.0,42366.2,-551.9057,140.34012548000004,41.732000000000006,-692.2458254800001,-1.3568826175869122,102035.01390171328,101342.76807623327,stop,2,uncapped,0.005,2024-Q1
2024-01-30 13:55:00+00:00,2024-01-30 14:10:00+00:00,long,43300.0,43305.0,43153.06,43148.06,3.4484000000000004,149315.72,506.7138403811664,506.7078960000081,0.005,0.004999941343805077,146.94000000000233,3.448440454479096,2335801.0134607134,False,43153.06,43623.268000000004,-541.1918960000081,119.24989284160002,34.484,-660.4417888416082,-1.3033974683544258,101342.76807623327,100682.32628739167,stop,2,uncapped,0.005,2024-Q1
2024-01-31 14:00:00+00:00,2024-01-31 14:30:00+00:00,short,42717.77,42712.77,42925.52,42930.52,2.4231000000000003,103509.428487,503.4116314369584,503.39902500000005,0.005,0.004999874789971357,207.75,2.4231606808036505,2352207.578184516,False,42925.52,42260.719999999994,-527.630025,83.0089023996,24.231,-610.6389273996001,-1.2130316052948256,100682.32628739167,100071.68735999207,stop,5,uncapped,0.005,2024-Q1
2024-02-06 11:25:00+00:00,2024-02-06 12:50:00+00:00,long,42849.58,42854.58,42670.61,42665.61,2.7957,119794.570806,500.3584367999603,500.34642900000324,0.005,0.004999880008019512,178.97000000000116,2.7957670939261163,2330749.6609525564,False,42670.61,43243.314000000006,-528.3034290000032,95.63551807320002,27.957,-623.9389470732033,-1.2470138905961878,100071.68735999207,99447.74841291887,stop,16,uncapped,0.005,2024-Q1
2024-02-07 06:10:00+00:00,2024-02-07 06:15:00+00:00,short,43020.13,43015.13,42951.99599999999,42956.99599999999,16.055400000000002,690705.395202,497.23874206459436,497.2357380000188,0.005,0.004999969792533029,30.970000000001164,16.055496999179066,2307035.156886821,False,43051.1,42951.99599999999,933.364623600088,552.12674871216,160.55400000000003,381.237874887928,0.7667145495642423,99447.74841291887,99828.9862878068,target,0,uncapped,0.005,2024-Q1
2024-02-08 05:15:00+00:00,2024-02-08 05:20:00+00:00,long,44510.0,44515.0,44574.834,44569.834,16.9373,753879.223,499.144931439034,499.1422310000197,0.005,0.004999972949349536,29.470000000001164,16.937391633492172,2238360.5514315316,False,44480.53,44574.834,928.7399082000434,603.5426235632801,169.373,325.19728463676324,0.65151226331869,99828.9862878068,100154.18357244355,target,0,uncapped,0.005,2024-Q1
2024-02-14 01:55:00+00:00,2024-02-14 04:30:00+00:00,long,49424.34,49429.34,49333.0,49328.0,5.4824,270964.00161599996,500.77091786221774,500.7624159999809,0.005,0.004999915112260581,91.33999999999651,5.482493079288777,2022363.381270893,False,49333.0,49625.287999999986,-555.5864159999809,216.57089632639997,54.824,-772.1573123263809,-1.5419633895336313,100154.18357244355,99382.02626011717,stop,30,uncapped,0.005,2024-Q1
2024-02-16 06:25:00+00:00,2024-02-16 06:40:00+00:00,long,52131.21,52136.21,52009.63,52004.63,4.0871,213065.46839100003,496.9101313005859,496.9096180000072,0.005,0.004999994835076341,121.58000000000175,4.087104221916259,1902571.6377890173,False,52009.63,52398.686,-537.7806180000072,170.25361086560002,40.871,-708.0342288656072,-1.424875275538734,99382.02626011717,98673.99203125156,stop,2,uncapped,0.005,2024-Q1
2024-02-20 20:20:00+00:00,2024-02-20 20:35:00+00:00,short,51975.4,51970.4,52138.31,52143.31,3.0284,157402.30136,493.36996015625783,493.35664399998853,0.005,0.004999865048975975,162.90999999999622,3.0284817393423933,1894679.843179294,False,52138.31,51616.99800000001,-523.6406439999886,126.1191837456,30.284,-649.7598277455886,-1.3170185010128368,98673.99203125156,98024.23220350598,stop,2,uncapped,0.005,2024-Q1
2024-02-23 01:55:00+00:00,2024-02-23 01:55:00+00:00,short,51479.37,51474.37,51327.196,51332.196,7.0857,364767.37200900004,490.1211610175299,490.11786899998765,0.005,0.004999966416288419,69.16999999999825,7.085747593140701,1900339.529472314,False,51548.54,51327.196,1007.4023117999934,291.38259388248,70.857,716.0197179175134,1.4609133092381323,98024.23220350598,98740.25192142349,target,0,uncapped,0.005,2024-Q1
2024-03-03 06:30:00+00:00,2024-03-03 06:30:00+00:00,long,61833.03,61838.03,61986.392,61981.392,7.0822,437913.885066,493.7012596071175,493.70016199999384,0.005,0.00499998888389383,69.70999999999913,7.08221574533243,1593693.0497799083,False,61763.32,61986.392,1015.318356400007,350.76556419536,70.822,664.552792204647,1.3460655745230548,98740.25192142349,99404.80471362814,target,0,uncapped,0.005,2024-Q1
2024-03-05 10:55:00+00:00,2024-03-05 12:35:00+00:00,short,66850.01,66845.01,67150.0,67155.0,1.6568,110757.096568,497.0240235681407,497.0234320000087,0.005,0.004999994048898002,299.99000000000524,1.6568019719595055,1484010.167074105,False,67150.0,66190.03199999998,-513.5914320000087,88.8044866272,16.568,-602.3959186272087,-1.2120070802360041,99404.80471362814,98802.40879500093,stop,19,uncapped,0.005,2024-Q1
2024-03-09 03:40:00+00:00,2024-03-09 04:35:00+00:00,short,68226.42,68221.42,68275.74,68280.74,10.0164,683383.113288,494.01204397500464,494.00884800007003,0.005,0.0049999676528642,49.320000000006985,10.01646480078943,1445259.8096136323,False,68275.74,68117.91599999998,-594.17284800007,546.9040941696001,100.16400000000002,-1141.07694216967,-2.309830981346124,98802.40879500093,97661.33185283125,stop,10,uncapped,0.005,2024-Q1
2024-03-12 19:30:00+00:00,2024-03-12 20:00:00+00:00,short,71510.18,71505.18,71191.57599999997,71196.57599999997,3.3718000000000004,241118.024924,488.3066592641563,488.3040760000236,0.005,0.004999973548751756,144.82000000000698,3.3718178377581323,1362968.2773901206,False,71655.0,71191.57599999997,1040.5509672000715,192.46471235231996,33.718,848.0862548477514,1.736799458638372,97661.33185283125,98509.418107679,target,5,uncapped,0.005,2024-Q1
2024-03-15 21:05:00+00:00,2024-03-15 22:55:00+00:00,long,67947.49,67952.49,69121.60800000001,69116.60800000001,0.9229,62708.73852100001,492.547090538395,492.5425010000022,0.005,0.004999953410156298,533.6900000000023,0.9229085996334817,1446889.32263549,False,67413.8,69121.60800000001,1074.364502200002,50.60042821768001,9.229000000000001,1023.7640739823221,2.078529409957086,98509.418107679,99533.18218166132,target,21,uncapped,0.005,2024-Q1
2024-03-16 02:50:00+00:00,2024-03-16 03:10:00+00:00,long,69067.39,69072.39,69365.22600000001,69360.22600000001,3.676,253891.72564000002,497.6659109083066,497.6568800000171,0.005,0.004999909267360979,135.38000000000466,3.676066707846724,1438221.646286043,False,68932.01,69365.22600000001,1058.0851360000377,203.55131856640003,36.760000000000005,854.5338174336376,1.717114445265196,99533.18218166132,100387.71599909496,target,3,uncapped,0.005,2024-Q1
2024-03-17 22:10:00+00:00,2024-03-17 22:35:00+00:00,long,68217.53,68222.53,68798.72599999998,68793.72599999998,1.8999000000000001,129606.485247,501.9385799954748,501.9155819999868,0.005,0.004999770908270408,264.179999999993,1.8999870542640929,1468640.6991694476,False,67953.35,68798.72599999998,1085.2152803999654,104.12687390976001,18.999000000000002,981.0884064902054,1.954688082368065,100387.71599909496,101368.80440558516,target,4,uncapped,0.005,2024-Q1
2024-03-19 13:45:00+00:00,2024-03-19 13:45:00+00:00,short,63664.01,63659.01,63230.41200000001,63235.41200000001,2.5716,163718.368116,506.84402202792586,506.83664399999105,0.005,0.004999927215991369,197.0899999999965,2.5716374348162505,1589063.7137933723,False,63861.1,63230.41200000001,1089.3246167999766,130.52867824608003,25.716,958.7959385538966,1.8917257658937412,101368.80440558516,102327.60034413906,target,0,uncapped,0.005,2024-Q1
2024-03-20 08:15:00+00:00,2024-03-20 08:20:00+00:00,short,62941.17,62936.17,63198.83,63203.83,1.9857,124982.281269,511.63800172069534,511.63546200000695,0.005,0.004999975180492069,257.6600000000035,1.9857098568683087,1622515.8742846872,False,63198.83,62374.31799999999,-531.492462000007,100.1904792,19.857,-631.682941200007,-1.2346347900333743,102327.60034413906,101695.91740293906,stop,0,uncapped,0.005,2024-Q1
2024-03-25 02:10:00+00:00,2024-03-25 02:15:00+00:00,long,66594.02,66599.02,66430.0,66425.0,3.1001000000000003,206448.12140200002,508.4795870146953,508.4784020000127,0.005,0.00499998834747045,164.02000000000407,3.1001072248182093,1524050.1664271143,False,66430.0,66954.86400000002,-539.4794020000127,164.95510576080002,31.001000000000005,-704.4345077608127,-1.3853774417753837,101695.91740293906,100991.48289517824,stop,0,uncapped,0.005,2024-Q1
2024-04-06 15:05:00+00:00,2024-04-06 15:10:00+00:00,short,67936.72,67931.72,68109.13,68114.13,2.9000000000000004,197016.48800000004,500.0,499.9890000000102,0.005,0.004999890000000102,172.4100000000035,2.9000638014035722,1469015.5780261396,False,68109.13,67557.41799999999,-528.9890000000102,157.81318600000003,29.000000000000004,-686.8021860000101,-1.3736345919610153,100000.0,99313.19781399998,stop,0,uncapped,0.005,2024-Q2
2024-04-13 23:25:00+00:00,2024-04-14 00:25:00+00:00,short,64793.47,64788.47,63001.30600000001,63006.30600000001,0.6095,39491.619965000005,496.56598906999994,496.5108899999972,0.005,0.004999445198913986,814.6199999999953,0.6095676377574855,1529701.5383119595,False,65608.09,63001.30600000001,1086.2289579999938,31.15636638880001,6.095000000000001,1055.0725916111937,2.1249737173160486,99313.19781399998,100368.27040561118,target,11,uncapped,0.005,2024-Q2
2024-04-15 12:20:00+00:00,2024-04-15 13:55:00+00:00,long,66053.56,66058.56,65797.73,65792.73,1.9616,129570.663296,501.84135202805595,501.83612800000344,0.005,0.004999947951399069,255.83000000000175,1.9616204199196832,1516460.7968604623,False,65797.73,66616.386,-521.4521280000034,103.45579618560001,19.616,-624.9079241856034,-1.2452429973028947,100368.27040561118,99743.36248142557,stop,18,uncapped,0.005,2024-Q2
2024-04-19 04:30:00+00:00,2024-04-19 04:35:00+00:00,short,62274.65,62269.65,62492.31,62497.31,2.2912,142683.67807999998,498.71681240712786,498.7025919999913,0.005,0.004999857430040628,217.65999999999622,2.2912653331210904,1598467.0407593653,False,62492.31,61795.79800000001,-521.6145919999913,114.3464235008,22.912,-635.9610155007913,-1.275231020858224,99743.36248142557,99107.40146592478,stop,0,uncapped,0.005,2024-Q2
2024-04-26 02:35:00+00:00,2024-04-26 05:00:00+00:00,short,64497.26,64492.26,64133.66600000001,64138.66600000001,2.9983,193382.134658,495.5370073296239,495.5290409999904,0.005,0.004999919619226055,165.2699999999968,2.9983482019098053,1533542.4445998853,False,64662.53,64133.66600000001,1060.1808901999702,154.26964217032003,29.983,905.9112480296502,1.8281698408664362,99107.40146592478,100013.31271395442,target,28,uncapped,0.005,2024-Q2
2024-04-28 06:45:00+00:00,2024-04-28 06:50:00+00:00,long,63851.99,63856.99,63966.367999999995,63961.367999999995,9.618500000000001,614160.365815,500.06656356977214,500.06581499998043,0.005,0.0049999925152985,51.98999999999796,9.61851439834183,1563199.3004734737,False,63800.0,63966.367999999995,1003.959792999971,491.76835056920004,96.185,512.191442430771,1.0242480630890376,100013.31271395442,100525.5041563852,target,0,uncapped,0.005,2024-Q2
2024-05-04 02:55:00+00:00,2024-05-04 04:45:00+00:00,long,62655.18,62660.18,62906.310000000005,62901.310000000005,4.4032,275883.288576,502.627520781926,502.6252800000064,0.005,0.004999977709319258,114.15000000000146,4.403219630152603,1601217.228544816,False,62541.03,62906.310000000005,1061.7436160000204,221.14894110720002,44.032,840.5946748928204,1.672408269820431,100525.5041563852,101366.09883127802,target,21,uncapped,0.005,2024-Q2
2024-05-05 05:30:00+00:00,2024-05-05 05:35:00+00:00,short,63432.0,63427.0,63296.59,63301.59,8.2344,522324.46080000006,506.83049415639016,506.82732000002403,0.005,0.004999968686213609,61.55000000000291,8.234451570371506,1594833.3333288291,False,63493.55,63296.59,1032.6761040000288,417.41356059840007,82.34400000000001,615.2625434016287,1.213949049553208,101366.09883127802,101981.36137467965,target,0,uncapped,0.005,2024-Q2
2024-05-07 00:40:00+00:00,2024-05-07 00:40:00+00:00,long,63140.0,63145.0,63536.0,63531.0,2.8328,178862.99200000003,509.90680687339824,509.90400000000005,0.005,0.004999972476603956,180.0,2.8328155937411013,1611933.8079393674,False,62960.0,63536.0,1093.4608,143.53910912000003,28.328000000000003,949.92169088,1.862942222222222,101981.36137467965,102931.28306555965,target,0,uncapped,0.005,2024-Q2
2024-05-09 01:45:00+00:00,2024-05-09 01:55:00+00:00,short,61480.0,61475.0,61540.59,61545.59,8.494,522211.12,514.6564153277983,514.6514599999704,0.005,0.004999951857902862,60.58999999999651,8.494081784582075,1670877.0889835977,False,61540.59,61346.702000000005,-599.5914599999703,417.974756584,84.94,-1017.5662165839703,-1.9771948506354746,102931.28306555965,101913.71684897567,stop,1,uncapped,0.005,2024-Q2
2024-05-09 13:35:00+00:00,2024-05-09 15:05:00+00:00,short,61218.83,61213.83,61631.03,61636.03,1.2362,75678.717646,509.56858424487837,509.5616399999964,0.005,0.004999931861528588,412.1999999999971,1.2362168467852546,1661416.7786119822,False,61631.03,60311.990000000005,-521.9236399999963,60.746798772800005,12.362,-582.6704387727964,-1.1434739058709376,101913.71684897567,101331.04641020288,stop,17,uncapped,0.005,2024-Q2
2024-05-13 02:05:00+00:00,2024-05-13 02:25:00+00:00,long,61410.71,61415.71,61168.86,61163.86,2.0949,128649.29637899999,506.6552320510144,506.65156499999694,0.005,0.004999963811179817,241.84999999999854,2.0949151625016227,1646756.496520377,False,61168.86,61942.78,-527.6005649999969,102.7167764772,20.948999999999998,-630.3173414771969,-1.244084465577839,101331.04641020288,100700.72906872568,stop,3,uncapped,0.005,2024-Q2
2024-05-18 13:20:00+00:00,2024-05-18 13:50:00+00:00,long,66980.0,66985.0,66847.05,66842.05,3.7871,253659.958,503.50364534362836,503.494944999989,0.005,0.004999913601979649,132.9499999999971,3.7871654407193636,1500439.3596792668,False,66847.05,67272.48999999999,-541.365944999989,202.726568422,37.871,-744.092513421989,-1.477854983076355,100700.72906872568,99956.63655530369,stop,5,uncapped,0.005,2024-Q2
2024-05-20 13:05:00+00:00,2024-05-20 13:35:00+00:00,long,66940.01,66945.01,66789.16,66784.16,3.3131000000000004,221778.947131,499.78318277651846,499.78113499997113,0.005,0.00499997951335081,150.84999999999127,3.3131135749191074,1490242.1323036798,False,66789.16,67271.87999999998,-532.9121349999712,177.2232452508,33.131,-710.1353802507712,-1.4208927278753973,99956.63655530369,99246.50117505292,stop,5,uncapped,0.005,2024-Q2
2024-05-22 06:25:00+00:00,2024-05-22 07:05:00+00:00,short,69970.0,69965.0,69772.242,69777.242,5.5204,386262.38800000004,496.2325058752646,496.22875599999685,0.005,0.004999962216549467,89.88999999999942,5.520441716267302,1415579.6401201086,False,70059.89,69772.242,1036.4992632000092,308.57322909472003,55.20400000000001,727.9260341052891,1.4669162665480306,99246.50117505292,99974.42720915821,target,7,uncapped,0.005,2024-Q2
2024-05-23 21:30:00+00:00,2024-05-24 08:25:00+00:00,short,67827.01,67822.01,66641.65,66646.65,0.9277000000000001,62923.117177,499.8721360457911,499.84476000000274,0.005,0.00499972616951602,538.8000000000029,0.9277508092906244,1471015.4307136217,False,68365.81,66641.65,1090.3814720000007,49.8986303528,9.277000000000001,1040.4828416472008,2.081611982182618,99974.42720915821,101014.91005080541,target,130,uncapped,0.005,2024-Q2
2024-05-25 02:45:00+00:00,2024-05-25 03:00:00+00:00,short,68757.17,68752.17,68830.0,68835.0,6.934900000000001,476824.098233,505.0745502540271,505.06876700001214,0.005,0.004999942748510967,72.83000000000175,6.9349794075795,1466217.7231205686,False,68830.0,68596.94399999999,-574.4177670000122,381.6613060932001,69.349,-956.0790730932123,-1.892968117533962,101014.91005080541,100058.8309777122,stop,2,uncapped,0.005,2024-Q2
2024-05-26 09:55:00+00:00,2024-05-26 10:50:00+00:00,long,69044.0,69049.0,69196.79,69191.79,7.203600000000001,497365.3584,500.294154888561,500.2900199999791,0.005,0.004999958675425832,69.44999999999709,7.20365953763257,1446306.8966830971,False,68974.55,69196.79,1028.602043999954,398.3325419376,72.036,630.269502062354,1.2598082649387656,100058.8309777122,100689.10047977456,target,10,uncapped,0.005,2024-Q2
2024-05-27 08:45:00+00:00,2024-05-27 09:10:00+00:00,short,68789.99,68784.99,68450.72800000002,68455.72800000002,3.2646,224571.80135400002,503.4455023988728,503.4339659999734,0.005,0.004999885425544131,154.20999999999185,3.2646748096679814,1460791.3588578145,False,68944.2,68450.72800000002,1074.9087251999606,179.21441919312005,32.646,895.6943060068405,1.7791693975747513,100689.10047977456,101584.7947857814,target,4,uncapped,0.005,2024-Q2
2024-05-28 12:25:00+00:00,2024-05-28 12:30:00+00:00,long,68330.72,68335.72,68536.61799999999,68531.61799999999,5.4271,370837.650512,507.923973928907,507.92228899998105,0.005,0.004999983413571593,93.58999999999651,5.427118003300843,1483691.768226716,False,68237.13,68536.61799999999,1063.1580357999267,297.11709202392,54.271,766.0409437760067,1.5081853274921653,101584.7947857814,102350.83572955741,target,0,uncapped,0.005,2024-Q2
2024-06-04 08:50:00+00:00,2024-06-04 13:10:00+00:00,short,68973.5,68968.5,69191.99,69196.99,2.3422,161549.7317,511.75417864778706,511.7472780000123,0.005,0.004999932578491171,218.49000000000524,2.342231583357475,1480949.0080818578,False,69191.99,68492.82199999999,-535.1692780000122,129.4444842712,23.422,-664.6137622712122,-1.2987147970158743,102350.83572955741,101686.2219672862,stop,51,uncapped,0.005,2024-Q2
2024-06-08 15:40:00+00:00,2024-06-08 16:15:00+00:00,short,69460.0,69455.0,69391.008,69396.008,16.2127,1126134.1420000002,508.431109836431,508.4302720000095,0.005,0.004999991760570849,31.360000000000582,16.212726716722628,1461027.2273189402,False,69491.36,69391.008,956.4195983999737,900.4598949606402,162.127,55.95970343933345,0.11006367346933349,101686.2219672862,101742.18167072553,target,6,uncapped,0.005,2024-Q2
2024-06-09 05:15:00+00:00,2024-06-09 05:25:00+00:00,short,69274.99,69269.99,69306.22,69311.22,16.2891,1128427.2396090003,508.7109083536277,508.70859299993367,0.005,0.004999977242932519,31.229999999995925,16.28917413876702,1465735.311539789,False,69306.22,69206.28400000001,-671.5995929999336,902.9452751244002,162.89100000000002,-1574.5448681243338,-3.0951804034584867,101742.18167072553,100167.6368026012,stop,1,uncapped,0.005,2024-Q2
2024-06-10 19:25:00+00:00,2024-06-10 19:50:00+00:00,long,69756.23,69761.23,69500.0,69495.0,1.9546000000000001,136345.527158,500.838184013006,500.82715799999204,0.005,0.004999889924397081,256.2299999999959,1.9546430317020411,1433096.394352631,False,69500.0,70319.93599999999,-520.373157999992,108.8760908632,19.546,-629.2492488631921,-1.2564199820473834,100167.6368026012,99538.38755373801,stop,4,uncapped,0.005,2024-Q2
2024-06-19 09:00:00+00:00,2024-06-19 09:15:00+00:00,long,65217.7,65222.7,65102.0,65097.0,4.3015,280533.93655,497.69193776869,497.68354999998746,0.005,0.004999915733327526,115.69999999999709,4.301572495840126,1523197.0817280908,False,65102.0,65472.23999999999,-540.6985499999874,224.22807582000002,43.015,-764.9266258199875,-1.536973898012114,99538.38755373801,98773.46092791801,stop,2,uncapped,0.005,2024-Q2
2024-06-21 07:45:00+00:00,2024-06-21 07:45:00+00:00,short,64673.59,64668.59,64529.49,64534.49,7.5399,487632.401241,493.8673046395901,493.86345,0.005,0.004999960974946571,65.5,7.53995884945939,1524208.147089455,False,64739.09,64529.49,1011.1005899999891,389.6713211568,75.399,621.4292688431891,1.2583018015266956,98773.46092791801,99394.8901967612,target,0,uncapped,0.005,2024-Q2
2024-06-26 12:35:00+00:00,2024-06-26 13:00:00+00:00,short,61412.38,61407.38,61588.13,61593.13,2.8277,173655.786926,496.97445098380604,496.968275,0.005,0.004999937864171953,175.75,2.8277351407328934,1615247.6066105543,False,61588.13,61025.729999999996,-525.245275,139.1234168508,28.277,-664.3686918508,-1.3368432660028449,99394.8901967612,98730.5215049104,stop,4,uncapped,0.005,2024-Q2
2024-06-29 15:00:00+00:00,2024-06-29 16:15:00+00:00,long,61025.0,61030.0,60949.67,60944.67,6.5532,399909.03,493.652607524552,493.6525560000115,0.005,0.004999999478129562,75.33000000000175,6.553200683984343,1614635.9556316603,False,60949.67,61190.726,-559.1845560000115,319.72976297760005,65.53200000000001,-878.9143189776116,-1.7804310102216734,98730.5215049104,97851.6071859328,stop,14,uncapped,0.005,2024-Q2
2024-07-02 04:00:00+00:00,2024-07-02 04:55:00+00:00,short,63222.01,63217.01,63075.006,63080.006,7.4827,473071.334227,500.0,499.99401399999783,0.005,0.004999940139999978,66.81999999999971,7.482789583956932,1578565.7558182664,False,63288.83,63075.006,1025.1598308000061,378.01707264928007,74.827,647.1427581507261,1.2943010116731695,100000.0,100647.14275815073,target,10,uncapped,0.005,2024-Q3
2024-07-02 11:55:00+00:00,2024-07-02 12:40:00+00:00,short,62805.72,62800.72,62866.2,62871.2,8.3206,522581.27383200004,503.23571379075366,503.22988799996614,0.005,0.00499994211667984,60.479999999995925,8.32069632590588,1599312.118701564,False,62866.2,62672.66400000001,-586.4358879999661,418.2663110208,83.206,-1004.7021990207661,-1.9965074074074745,100647.14275815073,99642.44055912996,stop,8,uncapped,0.005,2024-Q3
2024-07-07 01:45:00+00:00,2024-07-07 01:50:00+00:00,long,57925.72,57930.72,58118.704000000005,58113.704000000005,5.6795,328989.12674,498.21220279564983,498.2057400000066,0.005,0.004999935140130983,87.72000000000116,5.67957367528093,1716737.4927830377,False,57838.0,58118.704000000005,1039.2576280000228,263.6297224432,56.795,775.6279055568227,1.5568425718194505,99642.44055912996,100418.06846468677,target,0,uncapped,0.005,2024-Q3
2024-07-07 09:50:00+00:00,2024-07-07 09:55:00+00:00,short,57661.1,57656.1,57733.96,57738.96,6.891100000000001,397348.40621000004,502.0903423234339,502.08554600000406,0.005,0.004999952236450042,72.86000000000058,6.891165829308672,1738040.5983553187,False,57733.96,57500.808,-570.9965460000041,318.07955918640005,68.911,-889.0761051864041,-1.7707661817183578,100418.06846468677,99528.99235950036,stop,0,uncapped,0.005,2024-Q3
